id,order_id,user_id,product_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
147366,101691,81458,6753,Returned,2023-05-03 04:56:54+00:00,2023-05-05 05:13:00+00:00,2023-05-09 17:20:00+00:00,2023-05-10 01:00:00+00:00,32.0
148021,102140,81802,6753,Returned,2023-07-15 07:46:49+00:00,2023-07-16 11:00:00+00:00,2023-07-19 05:55:00+00:00,2023-07-21 12:35:00+00:00,32.0
149832,103398,82796,10508,Returned,2022-07-19 14:49:39+00:00,2022-07-20 19:40:00+00:00,2022-07-23 10:56:00+00:00,2022-07-24 14:33:00+00:00,32.0
152962,105556,84483,11762,Returned,2024-02-18 04:47:10+00:00,2024-02-17 13:04:00+00:00,2024-02-21 12:21:00+00:00,2024-02-22 16:11:00+00:00,32.0
158529,109348,87540,10691,Returned,2023-06-26 17:53:59+00:00,2023-06-28 19:33:00+00:00,2023-06-29 12:42:00+00:00,2023-07-01 10:35:00+00:00,32.0
158989,109658,87778,12322,Returned,2024-03-12 23:10:03+00:00,2024-03-14 16:19:00+00:00,2024-03-15 21:50:00+00:00,2024-03-16 18:17:00+00:00,32.0
163890,113044,90530,9728,Returned,2024-04-17 00:39:36+00:00,2024-04-18 09:06:00+00:00,2024-04-21 13:53:00+00:00,2024-04-24 03:01:00+00:00,32.0
164848,113698,91054,6380,Returned,2024-04-26 20:42:51+00:00,2024-04-27 18:21:00+00:00,2024-04-29 13:02:00+00:00,2024-04-30 00:52:00+00:00,32.0
165901,114433,91622,11546,Returned,2020-02-16 09:35:43+00:00,2020-02-14 12:21:00+00:00,2020-02-16 19:31:00+00:00,2020-02-18 10:18:00+00:00,32.0
169086,116641,93416,26597,Returned,2022-10-14 01:40:06+00:00,2022-10-15 15:43:00+00:00,2022-10-15 23:56:00+00:00,2022-10-18 15:03:00+00:00,32.0
169197,116719,93472,12581,Returned,2023-05-17 16:43:44+00:00,2023-05-18 18:16:00+00:00,2023-05-19 01:31:00+00:00,2023-05-20 06:28:00+00:00,32.0
170010,117281,93905,2379,Returned,2022-04-24 07:00:00+00:00,2022-04-25 05:51:00+00:00,2022-04-27 19:15:00+00:00,2022-04-28 03:29:00+00:00,32.0
174114,120115,96157,9309,Returned,2024-04-05 17:40:59+00:00,2024-04-07 12:17:00+00:00,2024-04-12 02:09:00+00:00,2024-04-13 19:37:00+00:00,32.0
176584,121862,97643,18396,Returned,2023-11-20 13:38:00+00:00,2023-11-21 17:31:00+00:00,2023-11-26 12:08:00+00:00,2023-11-28 07:43:00+00:00,32.0
178634,123266,98782,26975,Returned,2024-04-27 10:09:31+00:00,2024-04-27 03:09:00+00:00,2024-05-01 14:43:00+00:00,2024-05-02 15:05:00+00:00,32.0
519,370,279,26975,Shipped,2022-04-27 07:14:40+00:00,2022-04-29 03:12:00+00:00,,,32.0
949,662,497,26643,Shipped,2023-09-25 14:24:40+00:00,2023-09-26 20:13:00+00:00,,,32.0
2051,1410,1089,9758,Shipped,2023-09-04 17:21:25+00:00,2023-09-06 13:58:00+00:00,,,32.0
3360,2300,1763,14071,Shipped,2024-03-01 06:46:10+00:00,2024-03-03 20:02:00+00:00,,,32.0
3618,2470,1900,7000,Shipped,2023-12-22 01:21:03+00:00,2023-12-23 22:07:00+00:00,,,32.0
4066,2764,2116,9267,Shipped,2019-07-13 01:39:48+00:00,2019-07-11 02:07:00+00:00,,,32.0
4837,3268,2499,26733,Shipped,2022-05-24 13:34:17+00:00,2022-05-24 22:22:00+00:00,,,32.0
5151,3472,2659,2979,Shipped,2023-07-27 06:17:53+00:00,2023-07-26 04:04:00+00:00,,,32.0
6297,4288,3310,10046,Shipped,2021-10-04 04:14:56+00:00,2021-10-06 10:15:00+00:00,,,32.0
6734,4593,3547,25378,Shipped,2024-03-02 12:58:12+00:00,2024-03-03 16:56:00+00:00,,,32.0
6982,4768,3680,12322,Shipped,2023-03-18 09:23:39+00:00,2023-03-17 14:49:00+00:00,,,32.0
7054,4818,3714,6624,Shipped,2023-05-14 01:27:01+00:00,2023-05-11 09:36:00+00:00,,,32.0
7657,5238,4062,9457,Shipped,2022-02-12 15:48:36+00:00,2022-02-11 01:05:00+00:00,,,32.0
8851,6048,4691,250,Shipped,2024-04-26 03:13:27+00:00,2024-04-27 05:28:00+00:00,,,32.0
8980,6135,4764,14020,Shipped,2024-05-08 12:00:38.522446+00:00,2024-05-09 04:33:29.522446+00:00,,,32.0
9142,6241,4849,15778,Shipped,2024-05-07 14:30:57.686277+00:00,2024-05-05 00:15:31.686277+00:00,,,32.0
10488,7184,5624,4484,Shipped,2023-03-12 00:51:42+00:00,2023-03-10 18:14:00+00:00,,,32.0
11056,7584,5959,10176,Shipped,2021-09-30 08:48:46+00:00,2021-10-02 16:44:00+00:00,,,32.0
11450,7868,6192,28082,Shipped,2023-09-11 15:30:36+00:00,2023-09-13 01:50:00+00:00,,,32.0
11452,7870,6193,28142,Shipped,2021-04-28 15:13:17+00:00,2021-05-01 00:52:00+00:00,,,32.0
12472,8594,6760,16251,Shipped,2023-07-20 09:29:47+00:00,2023-07-21 06:23:00+00:00,,,32.0
13325,9195,7244,25714,Shipped,2021-06-11 02:50:01+00:00,2021-06-12 03:59:00+00:00,,,32.0
13370,9226,7268,16841,Shipped,2022-05-11 10:36:17+00:00,2022-05-11 02:58:00+00:00,,,32.0
14305,9869,7799,9668,Shipped,2024-03-28 17:09:41+00:00,2024-03-31 03:47:00+00:00,,,32.0
14678,10124,7993,4484,Shipped,2022-05-28 13:02:14+00:00,2022-05-27 00:58:00+00:00,,,32.0
15076,10393,8215,28058,Shipped,2024-05-08 00:02:02+00:00,2024-05-05 21:13:00+00:00,,,32.0
15354,10591,8372,11641,Shipped,2022-08-14 09:46:15+00:00,2022-08-16 08:39:00+00:00,,,32.0
15980,11016,8708,16202,Shipped,2024-04-09 12:40:24+00:00,2024-04-08 02:26:00+00:00,,,32.0
16021,11044,8726,28142,Shipped,2023-07-14 15:35:05+00:00,2023-07-16 11:00:00+00:00,,,32.0
16491,11373,8982,9267,Shipped,2023-01-20 01:19:36+00:00,2023-01-21 02:04:00+00:00,,,32.0
16715,11527,9099,12322,Shipped,2023-11-02 03:11:22+00:00,2023-11-01 15:58:00+00:00,,,32.0
16883,11640,9185,10691,Shipped,2021-04-24 07:48:21+00:00,2021-04-21 14:34:00+00:00,,,32.0
16987,11714,9253,14548,Shipped,2023-03-25 21:37:54+00:00,2023-03-27 10:13:00+00:00,,,32.0
17007,11731,9261,15966,Shipped,2024-04-29 07:22:26+00:00,2024-05-02 06:52:00+00:00,,,32.0
18365,12677,10048,26597,Shipped,2024-01-12 13:04:59+00:00,2024-01-13 22:29:00+00:00,,,32.0
18509,12786,10148,11501,Shipped,2023-11-17 08:46:32+00:00,2023-11-17 22:08:00+00:00,,,32.0
18517,12793,10151,11136,Shipped,2022-08-09 05:36:30+00:00,2022-08-10 17:57:00+00:00,,,32.0
18665,12898,10229,13498,Shipped,2023-05-29 12:57:04+00:00,2023-05-25 22:00:00+00:00,,,32.0
19254,13292,10530,25426,Shipped,2023-12-13 04:24:57+00:00,2023-12-13 20:16:00+00:00,,,32.0
19699,13587,10759,9758,Shipped,2022-12-27 10:59:01+00:00,2022-12-28 19:23:00+00:00,,,32.0
20103,13849,10973,10399,Shipped,2023-12-17 07:19:07+00:00,2023-12-14 19:41:00+00:00,,,32.0
20890,14401,11441,2676,Shipped,2020-02-09 09:55:30+00:00,2020-02-09 01:46:00+00:00,,,32.0
20962,14454,11484,15352,Shipped,2022-07-09 21:07:16+00:00,2022-07-09 10:01:00+00:00,,,32.0
21403,14738,11736,11285,Shipped,2024-01-02 06:02:13+00:00,2024-01-04 06:46:00+00:00,,,32.0
22017,15161,12095,9911,Shipped,2021-09-07 04:59:14+00:00,2021-09-06 19:49:00+00:00,,,32.0
22452,15474,12331,2676,Shipped,2024-01-07 07:51:53+00:00,2024-01-10 05:19:00+00:00,,,32.0
22539,15535,12377,12622,Shipped,2023-09-15 00:20:40+00:00,2023-09-17 00:29:00+00:00,,,32.0
22722,15658,12475,26597,Shipped,2023-08-20 08:28:59+00:00,2023-08-21 04:22:00+00:00,,,32.0
23719,16357,13034,10508,Shipped,2023-02-26 07:48:50+00:00,2023-02-27 03:21:00+00:00,,,32.0
23767,16392,13062,14388,Shipped,2021-07-22 15:41:35+00:00,2021-07-25 01:10:00+00:00,,,32.0
23831,16439,13092,25528,Shipped,2024-02-04 03:37:03+00:00,2024-02-03 02:15:00+00:00,,,32.0
25582,17677,14089,26733,Shipped,2023-12-04 08:50:27+00:00,2023-12-02 09:54:00+00:00,,,32.0
25599,17689,14098,6338,Shipped,2024-02-25 08:20:34+00:00,2024-02-28 04:10:00+00:00,,,32.0
25918,17908,14277,16070,Shipped,2022-08-25 10:59:00+00:00,2022-08-24 01:59:00+00:00,,,32.0
26122,18053,14393,7457,Shipped,2023-12-12 23:49:06+00:00,2023-12-14 05:12:00+00:00,,,32.0
26852,18556,14801,14388,Shipped,2019-09-07 03:47:00+00:00,2019-09-08 13:25:00+00:00,,,32.0
27016,18680,14884,7000,Shipped,2024-03-04 00:05:00+00:00,2024-03-05 19:49:00+00:00,,,32.0
28880,19968,15922,2921,Shipped,2023-12-29 04:38:01+00:00,2023-12-31 05:28:00+00:00,,,32.0
29069,20093,16013,12145,Shipped,2022-11-19 01:56:51+00:00,2022-11-19 04:31:00+00:00,,,32.0
30208,20868,16631,2463,Shipped,2023-09-09 11:50:51+00:00,2023-09-11 12:57:00+00:00,,,32.0
30698,21214,16906,15352,Shipped,2022-09-01 08:47:37+00:00,2022-09-02 19:17:00+00:00,,,32.0
30948,21388,17045,9887,Shipped,2022-06-27 09:58:10+00:00,2022-06-28 14:42:00+00:00,,,32.0
31252,21604,17200,9515,Shipped,2021-09-23 02:36:50+00:00,2021-09-23 11:28:00+00:00,,,32.0
31266,21615,17208,28082,Shipped,2024-05-09 10:16:06.799589+00:00,2024-05-10 20:34:44.799589+00:00,,,32.0
31290,21637,17224,26049,Shipped,2021-07-08 14:26:55+00:00,2021-07-05 09:07:00+00:00,,,32.0
31990,22134,17619,14367,Shipped,2024-05-06 06:01:04.062617+00:00,2024-05-06 11:21:55.062617+00:00,,,32.0
32289,22333,17785,16075,Shipped,2020-07-16 07:21:52+00:00,2020-07-17 07:36:00+00:00,,,32.0
32326,22363,17806,2379,Shipped,2023-08-12 11:32:45+00:00,2023-08-13 00:43:00+00:00,,,32.0
33260,22995,18328,11762,Shipped,2023-02-07 00:52:45+00:00,2023-02-07 05:52:00+00:00,,,32.0
35150,24294,19437,25528,Shipped,2023-09-14 03:19:59+00:00,2023-09-16 11:55:00+00:00,,,32.0
35473,24507,19605,16075,Shipped,2021-04-16 05:57:14+00:00,2021-04-16 18:20:00+00:00,,,32.0
36725,25365,20301,9166,Shipped,2021-03-30 07:43:58+00:00,2021-03-31 04:43:00+00:00,,,32.0
36973,25530,20445,10046,Shipped,2024-05-07 15:40:52+00:00,2024-05-08 01:05:00+00:00,,,32.0
38071,26295,21037,2379,Shipped,2021-09-04 00:11:44+00:00,2021-09-04 10:51:00+00:00,,,32.0
38400,26511,21231,10367,Shipped,2021-12-22 08:12:34+00:00,2021-12-24 07:59:00+00:00,,,32.0
38671,26698,21385,7179,Shipped,2024-03-09 06:05:20+00:00,2024-03-09 12:31:00+00:00,,,32.0
39763,27457,21957,15778,Shipped,2021-04-26 22:04:20+00:00,2021-04-29 17:56:00+00:00,,,32.0
40108,27697,22165,25724,Shipped,2023-05-17 13:59:47+00:00,2023-05-17 06:02:00+00:00,,,32.0
40216,27770,22213,12921,Shipped,2022-06-30 16:09:32+00:00,2022-06-29 18:31:00+00:00,,,32.0
41812,28868,23102,16070,Shipped,2023-11-02 10:29:54+00:00,2023-11-03 10:38:00+00:00,,,32.0
42423,29305,23445,6731,Shipped,2020-06-19 03:57:19+00:00,2020-06-19 05:49:00+00:00,,,32.0
43076,29749,23795,9668,Shipped,2023-12-07 13:20:43+00:00,2023-12-10 03:37:00+00:00,,,32.0
43325,29916,23929,25583,Shipped,2024-04-09 10:28:45+00:00,2024-04-09 06:09:00+00:00,,,32.0
43721,30199,24138,25350,Shipped,2022-11-10 12:05:29+00:00,2022-11-12 14:44:00+00:00,,,32.0
44630,30825,24615,11040,Shipped,2021-09-08 09:23:32+00:00,2021-09-09 22:33:00+00:00,,,32.0
44638,30832,24625,25528,Shipped,2023-06-03 01:38:31+00:00,2023-06-03 17:13:00+00:00,,,32.0
45066,31127,24853,12622,Shipped,2019-04-28 22:48:29+00:00,2019-04-28 16:59:00+00:00,,,32.0
46087,31827,25414,9744,Shipped,2023-04-19 21:42:08+00:00,2023-04-21 13:31:00+00:00,,,32.0
46936,32416,25905,2979,Shipped,2022-07-10 14:48:05+00:00,2022-07-11 08:46:00+00:00,,,32.0
47666,32916,26303,9515,Shipped,2023-12-18 14:36:26+00:00,2023-12-16 05:16:00+00:00,,,32.0
48267,33333,26637,29014,Shipped,2023-06-28 05:13:23+00:00,2023-06-26 01:15:00+00:00,,,32.0
48658,33596,26848,9457,Shipped,2023-03-05 13:20:07+00:00,2023-03-03 11:39:00+00:00,,,32.0
52275,36069,28842,12581,Shipped,2022-05-21 12:52:24+00:00,2022-05-21 19:47:00+00:00,,,32.0
52743,36395,29106,16826,Shipped,2023-09-16 07:45:43+00:00,2023-09-18 03:33:00+00:00,,,32.0
53310,36779,29437,12622,Shipped,2022-10-30 14:18:18+00:00,2022-11-01 08:56:00+00:00,,,32.0
53311,36780,29438,26733,Shipped,2021-12-25 08:26:27+00:00,2021-12-24 11:48:00+00:00,,,32.0
53865,37156,29716,25426,Shipped,2024-03-17 01:18:44+00:00,2024-03-14 20:12:00+00:00,,,32.0
56549,39003,31223,9309,Shipped,2024-03-23 13:10:32+00:00,2024-03-22 12:57:00+00:00,,,32.0
56845,39194,31369,13542,Shipped,2024-03-27 07:09:01+00:00,2024-03-28 18:05:00+00:00,,,32.0
57855,39884,31888,13047,Shipped,2024-05-09 12:17:00.885507+00:00,2024-05-07 10:05:59.885507+00:00,,,32.0
59539,41058,32841,12928,Shipped,2021-06-21 10:26:30+00:00,2021-06-24 03:31:00+00:00,,,32.0
60189,41512,33213,25426,Shipped,2021-05-22 10:49:13+00:00,2021-05-21 00:09:00+00:00,,,32.0
60311,41603,33277,2379,Shipped,2023-08-16 02:58:00+00:00,2023-08-15 21:49:00+00:00,,,32.0
63376,43730,34949,9515,Shipped,2022-11-20 12:50:40+00:00,2022-11-21 07:29:00+00:00,,,32.0
64795,44729,35756,12581,Shipped,2020-05-05 05:59:23+00:00,2020-05-08 04:59:00+00:00,,,32.0
65227,45030,35983,26951,Shipped,2023-05-03 16:16:34+00:00,2023-05-06 00:56:00+00:00,,,32.0
65327,45098,36038,11501,Shipped,2021-12-29 09:25:35+00:00,2021-12-31 02:48:00+00:00,,,32.0
65341,45108,36045,18885,Shipped,2023-09-02 06:29:28+00:00,2023-09-02 13:14:00+00:00,,,32.0
65939,45513,36348,20302,Shipped,2023-09-26 23:38:14+00:00,2023-09-26 17:21:00+00:00,,,32.0
66036,45585,36407,14071,Shipped,2022-06-07 14:03:49+00:00,2022-06-08 03:51:00+00:00,,,32.0
66047,45591,36410,2981,Shipped,2023-01-14 12:21:11+00:00,2023-01-11 13:15:00+00:00,,,32.0
66195,45686,36481,27375,Shipped,2022-11-27 06:41:13+00:00,2022-11-27 16:12:00+00:00,,,32.0
66367,45803,36565,10412,Shipped,2023-01-18 09:01:13+00:00,2023-01-15 14:33:00+00:00,,,32.0
66603,45967,36692,9744,Shipped,2022-09-10 08:48:38+00:00,2022-09-12 11:46:00+00:00,,,32.0
68154,47043,37549,18791,Shipped,2023-09-13 23:02:50+00:00,2023-09-12 05:02:00+00:00,,,32.0
68923,47545,37940,12726,Shipped,2022-09-17 12:00:16+00:00,2022-09-16 09:33:00+00:00,,,32.0
69365,47850,38215,9166,Shipped,2024-02-12 01:35:26+00:00,2024-02-13 18:20:00+00:00,,,32.0
69421,47886,38238,26124,Shipped,2023-01-15 09:09:57+00:00,2023-01-15 03:11:00+00:00,,,32.0
69732,48095,38404,25661,Shipped,2024-02-16 06:10:34+00:00,2024-02-16 17:50:00+00:00,,,32.0
70621,48698,38898,7179,Shipped,2023-03-10 03:26:53+00:00,2023-03-12 23:38:00+00:00,,,32.0
70887,48873,39042,250,Shipped,2024-04-25 14:26:24+00:00,2024-04-28 05:29:00+00:00,,,32.0
71619,49358,39417,16340,Shipped,2020-04-23 03:01:50+00:00,2020-04-25 10:23:00+00:00,,,32.0
71698,49411,39464,9744,Shipped,2021-05-24 02:05:40+00:00,2021-05-23 12:07:00+00:00,,,32.0
72210,49754,39730,10554,Shipped,2024-04-24 07:22:31+00:00,2024-04-26 23:44:00+00:00,,,32.0
73398,50555,40367,26103,Shipped,2023-10-19 09:52:23+00:00,2023-10-22 10:15:00+00:00,,,32.0
73478,50614,40411,250,Shipped,2020-06-12 13:26:44+00:00,2020-06-13 12:34:00+00:00,,,32.0
73739,50800,40564,2979,Shipped,2023-07-20 06:08:00+00:00,2023-07-23 07:38:00+00:00,,,32.0
73755,50811,40576,18791,Shipped,2024-01-02 00:35:41+00:00,2024-01-03 13:40:00+00:00,,,32.0
73841,50861,40614,10691,Shipped,2022-06-09 16:58:34+00:00,2022-06-11 10:36:00+00:00,,,32.0
73967,50951,40679,9668,Shipped,2022-06-09 10:54:26+00:00,2022-06-07 02:11:00+00:00,,,32.0
75076,51696,41244,12322,Shipped,2023-02-25 05:51:56+00:00,2023-02-23 07:28:00+00:00,,,32.0
75089,51706,41252,9267,Shipped,2024-05-02 23:11:48+00:00,2024-05-05 23:42:00+00:00,,,32.0
75634,52085,41564,12921,Shipped,2023-07-19 05:04:32+00:00,2023-07-20 16:58:00+00:00,,,32.0
76135,52414,41821,16596,Shipped,2024-05-03 05:22:02+00:00,2024-05-03 03:02:00+00:00,,,32.0
77048,53025,42314,10493,Shipped,2023-03-15 09:50:55+00:00,2023-03-17 14:48:00+00:00,,,32.0
77254,53171,42441,28142,Shipped,2024-03-22 04:36:48+00:00,2024-03-22 20:12:00+00:00,,,32.0
77548,53367,42595,1986,Shipped,2024-04-01 08:00:04+00:00,2024-04-03 05:14:00+00:00,,,32.0
77826,53561,42754,3047,Shipped,2021-07-18 13:38:25+00:00,2021-07-21 07:33:00+00:00,,,32.0
78366,53938,43060,2463,Shipped,2021-12-30 03:54:49+00:00,2021-12-29 01:52:00+00:00,,,32.0
79143,54491,43516,7179,Shipped,2024-03-13 06:30:32+00:00,2024-03-14 03:37:00+00:00,,,32.0
79491,54737,43712,25116,Shipped,2023-11-27 02:17:11+00:00,2023-11-29 02:00:00+00:00,,,32.0
80181,55227,44074,10046,Shipped,2023-09-22 21:24:30+00:00,2023-09-22 12:43:00+00:00,,,32.0
81983,56470,45036,9166,Shipped,2024-02-10 14:00:31+00:00,2024-02-10 11:10:00+00:00,,,32.0
82574,56884,45358,16202,Shipped,2023-01-10 09:00:15+00:00,2023-01-07 02:27:00+00:00,,,32.0
82948,57153,45574,26787,Shipped,2024-01-05 08:47:53+00:00,2024-01-07 05:32:00+00:00,,,32.0
83636,57626,45927,28080,Shipped,2022-01-06 09:25:40+00:00,2022-01-03 10:19:00+00:00,,,32.0
84692,58351,46525,12699,Shipped,2023-09-30 08:59:03+00:00,2023-09-29 07:19:00+00:00,,,32.0
86228,59379,47322,26124,Shipped,2020-09-27 17:09:05+00:00,2020-09-29 17:51:00+00:00,,,32.0
86842,59792,47652,13498,Shipped,2022-08-23 15:40:25+00:00,2022-08-20 09:00:00+00:00,,,32.0
87492,60244,48015,16555,Shipped,2023-05-27 08:21:28+00:00,2023-05-28 16:28:00+00:00,,,32.0
88181,60725,48416,3047,Shipped,2022-06-05 13:38:58+00:00,2022-06-07 00:31:00+00:00,,,32.0
88798,61158,48766,5606,Shipped,2023-10-28 00:09:17+00:00,2023-10-29 23:58:00+00:00,,,32.0
89960,61948,49405,26853,Shipped,2022-12-31 00:18:58+00:00,2023-01-01 09:17:00+00:00,,,32.0
91282,62867,50121,14020,Shipped,2023-12-04 15:40:41+00:00,2023-12-05 14:37:00+00:00,,,32.0
91307,62883,50140,11136,Shipped,2023-09-07 13:31:48+00:00,2023-09-09 11:49:00+00:00,,,32.0
92239,63530,50647,18791,Shipped,2023-07-26 04:05:16+00:00,2023-07-28 02:04:00+00:00,,,32.0
92505,63708,50774,2466,Shipped,2021-05-20 03:55:41+00:00,2021-05-21 21:49:00+00:00,,,32.0
92957,64026,51021,11285,Shipped,2020-01-29 03:55:35+00:00,2020-01-30 03:33:00+00:00,,,32.0
93013,64057,51048,25444,Shipped,2023-08-11 23:28:24+00:00,2023-08-13 13:09:00+00:00,,,32.0
93335,64291,51253,27376,Shipped,2024-05-06 13:40:30.796830+00:00,2024-05-08 21:33:19.796830+00:00,,,32.0
94214,64894,51737,10609,Shipped,2023-04-02 13:52:11+00:00,2023-04-03 23:58:00+00:00,,,32.0
94431,65043,51855,7457,Shipped,2023-10-02 01:19:13+00:00,2023-09-30 21:01:00+00:00,,,32.0
95879,66052,52679,2979,Shipped,2023-05-28 01:54:33+00:00,2023-05-27 11:30:00+00:00,,,32.0
96807,66685,53199,9515,Shipped,2020-12-04 17:22:33+00:00,2020-12-02 23:42:00+00:00,,,32.0
97947,67460,53811,11546,Shipped,2022-09-09 07:04:17+00:00,2022-09-09 13:16:00+00:00,,,32.0
98165,67609,53928,14825,Shipped,2023-10-05 01:40:42+00:00,2023-10-06 04:25:00+00:00,,,32.0
98292,67696,54000,25367,Shipped,2023-08-23 06:54:21+00:00,2023-08-22 18:01:00+00:00,,,32.0
98600,67899,54173,18274,Shipped,2024-04-17 09:34:38+00:00,2024-04-16 12:19:00+00:00,,,32.0
99383,68455,54629,9309,Shipped,2021-12-17 16:14:33+00:00,2021-12-15 13:11:00+00:00,,,32.0
100045,68937,54993,25724,Shipped,2024-05-07 23:11:54.619013+00:00,2024-05-09 17:00:56.619013+00:00,,,32.0
100336,69121,55124,4484,Shipped,2023-11-12 04:58:03+00:00,2023-11-12 11:25:00+00:00,,,32.0
100602,69304,55273,27375,Shipped,2023-09-03 13:15:18+00:00,2023-09-04 14:01:00+00:00,,,32.0
102412,70540,56280,2921,Shipped,2024-04-23 11:38:22+00:00,2024-04-24 13:13:00+00:00,,,32.0
103501,71293,56908,16251,Shipped,2021-03-21 04:30:37+00:00,2021-03-24 04:35:00+00:00,,,32.0
104237,71774,57282,25367,Shipped,2024-01-11 06:43:45+00:00,2024-01-12 21:05:00+00:00,,,32.0
104380,71871,57357,6465,Shipped,2023-09-23 22:26:00+00:00,2023-09-26 18:56:00+00:00,,,32.0
104555,71997,57458,9166,Shipped,2022-07-08 06:47:02+00:00,2022-07-06 11:54:00+00:00,,,32.0
105085,72355,57751,2981,Shipped,2024-05-06 09:07:31.438353+00:00,2024-05-05 04:45:07.438353+00:00,,,32.0
106114,73063,58351,26307,Shipped,2023-02-25 12:29:39+00:00,2023-02-28 01:08:00+00:00,,,32.0
106294,73198,58454,25367,Shipped,2021-03-27 11:08:56+00:00,2021-03-29 01:11:00+00:00,,,32.0
106951,73668,58853,12145,Shipped,2022-10-30 22:31:15+00:00,2022-11-02 08:57:00+00:00,,,32.0
107070,73741,58909,2921,Shipped,2024-04-10 23:43:42+00:00,2024-04-12 12:08:00+00:00,,,32.0
109303,75300,60201,2463,Shipped,2024-04-20 16:36:58+00:00,2024-04-16 18:53:00+00:00,,,32.0
109604,75512,60376,12622,Shipped,2020-10-21 08:12:48+00:00,2020-10-19 00:09:00+00:00,,,32.0
109625,75527,60386,4484,Shipped,2021-06-27 04:59:15+00:00,2021-06-29 07:09:00+00:00,,,32.0
109798,75657,60499,16202,Shipped,2020-06-28 22:51:23+00:00,2020-06-30 00:03:00+00:00,,,32.0
110750,76320,61043,15966,Shipped,2020-05-14 14:49:20+00:00,2020-05-15 23:17:00+00:00,,,32.0
111238,76669,61331,28142,Shipped,2023-09-27 02:23:57+00:00,2023-09-29 11:12:00+00:00,,,32.0
111286,76700,61365,10399,Shipped,2021-03-05 14:48:51+00:00,2021-03-05 07:10:00+00:00,,,32.0
112123,77298,61821,12322,Shipped,2023-07-03 03:00:21+00:00,2023-07-06 00:16:00+00:00,,,32.0
113930,78495,62798,25528,Shipped,2021-05-30 22:52:19+00:00,2021-06-01 08:11:00+00:00,,,32.0
114095,78606,62890,25528,Shipped,2021-12-03 09:21:03+00:00,2021-12-03 09:23:00+00:00,,,32.0
114385,78810,63067,9758,Shipped,2024-05-11 15:02:36.884683+00:00,2024-05-10 19:44:23.884683+00:00,,,32.0
114689,79019,63242,14071,Shipped,2021-06-07 00:05:19+00:00,2021-06-08 02:03:00+00:00,,,32.0
114956,79202,63373,6465,Shipped,2024-02-09 23:09:35+00:00,2024-02-11 13:20:00+00:00,,,32.0
115874,79821,63877,25528,Shipped,2023-09-21 22:59:40+00:00,2023-09-23 12:50:00+00:00,,,32.0
117022,80654,64542,25412,Shipped,2021-01-23 08:28:12+00:00,2021-01-24 05:52:00+00:00,,,32.0
118618,81758,65367,26094,Shipped,2023-12-10 13:18:41+00:00,2023-12-12 10:10:00+00:00,,,32.0
119266,82184,65694,7000,Shipped,2024-05-06 14:47:30+00:00,2024-05-03 00:17:00+00:00,,,32.0
119362,82248,65750,9166,Shipped,2021-11-12 15:48:02+00:00,2021-11-10 12:59:00+00:00,,,32.0
119591,82406,65878,6624,Shipped,2020-09-13 13:54:31+00:00,2020-09-09 16:15:00+00:00,,,32.0
121064,83441,66725,9911,Shipped,2024-04-09 14:40:02+00:00,2024-04-10 07:34:00+00:00,,,32.0
121128,83487,66756,2463,Shipped,2022-11-06 01:11:53+00:00,2022-11-03 19:16:00+00:00,,,32.0
121996,84110,67239,9887,Shipped,2022-04-21 16:15:57+00:00,2022-04-21 07:57:00+00:00,,,32.0
122543,84493,67559,9542,Shipped,2024-01-17 04:24:44+00:00,2024-01-16 23:19:00+00:00,,,32.0
123476,85130,68056,28058,Shipped,2019-11-04 01:58:55+00:00,2019-11-06 07:58:00+00:00,,,32.0
123627,85236,68135,25412,Shipped,2024-04-16 05:34:01+00:00,2024-04-17 03:37:00+00:00,,,32.0
124230,85642,68437,16555,Shipped,2023-01-25 03:31:00+00:00,2023-01-27 23:47:00+00:00,,,32.0
124284,85678,68466,10367,Shipped,2020-11-05 08:06:28+00:00,2020-11-07 23:02:00+00:00,,,32.0
124537,85847,68604,16340,Shipped,2023-12-08 13:40:10+00:00,2023-12-10 06:42:00+00:00,,,32.0
124751,85977,68708,10514,Shipped,2023-02-18 00:23:07+00:00,2023-02-19 11:18:00+00:00,,,32.0
125404,86439,69093,13542,Shipped,2021-11-19 16:31:35+00:00,2021-11-20 16:27:00+00:00,,,32.0
125804,86713,69314,16596,Shipped,2022-11-18 01:28:37+00:00,2022-11-19 06:05:00+00:00,,,32.0
125815,86721,69319,25510,Shipped,2023-05-04 14:27:14+00:00,2023-05-06 13:43:00+00:00,,,32.0
125966,86832,69407,28082,Shipped,2023-07-04 21:19:22+00:00,2023-07-02 06:11:00+00:00,,,32.0
127150,87653,70117,26597,Shipped,2022-02-24 07:16:05+00:00,2022-02-26 00:11:00+00:00,,,32.0
127353,87787,70226,28080,Shipped,2023-07-23 02:15:47+00:00,2023-07-21 02:01:00+00:00,,,32.0
127479,87877,70295,11546,Shipped,2023-12-30 16:04:40+00:00,2023-12-30 21:04:00+00:00,,,32.0
127883,88159,70534,25116,Shipped,2024-03-28 17:45:47+00:00,2024-03-30 22:29:00+00:00,,,32.0
128553,88612,70899,11136,Shipped,2022-08-27 04:48:55+00:00,2022-08-29 21:55:00+00:00,,,32.0
