customer_id,recency,frequency,monetary
99148,371,1,366.78000259399414
39944,714,1,58.6899995803833
53257,3,1,31.989999771118164
29367,454,2,89
5649,294,2,219.4600067138672
77900,16,1,17.799999237060547
65912,545,1,49.9900016784668
70240,187,1,60
68162,678,1,149.69000244140625
31288,231,1,204
37027,249,1,78.98999977111816
59506,5,1,9.949999809265137
55178,635,1,18.559999465942383
14305,201,1,68
20711,141,1,44.5
65308,67,1,105
56652,567,1,34.599998474121094
45291,295,3,314.0900020599365
31225,540,2,146.18999862670898
33930,1234,1,40
7335,177,1,25
57648,272,1,134.98999977111816
49619,239,1,150
26270,14,1,162.0900001525879
19237,345,1,89.5
41959,399,1,4.010000228881836
50615,677,1,171.43000030517578
29602,613,1,90
48992,269,1,135
5712,141,1,60
65849,410,1,54.5
10040,119,1,49.9900016784668
52324,672,1,34.54999923706055
50309,483,1,16.5
99838,67,1,15
32072,8,2,68.31000137329102
82769,549,2,249.94000053405762
23416,48,1,24.950000762939453
56801,364,1,54.9900016784668
82918,656,1,78.04000091552734
78049,446,1,14.989999771118164
78590,944,1,25
39652,113,1,190
11265,68,1,37.989999771118164
57983,1135,2,44.96999931335449
2752,518,2,56.97999954223633
52364,102,1,79.94999694824217
60854,867,1,29
68016,1014,1,122.98999977111816
65145,160,1,101.32999992370605
28222,10,1,243.44000053405762
35384,475,1,12
19732,137,1,15
90615,836,1,109.98999786376952
18404,1528,1,11.079999923706056
97777,989,1,38
19801,870,1,46.7599983215332
29788,3,1,30
53761,269,1,33
14136,234,1,25
62420,83,1,77
95052,818,1,46.220001220703125
79400,179,1,125
26871,243,1,16.989999771118164
58152,1147,1,114.48999977111816
73804,239,1,45.9900016784668
58029,503,1,34.9900016784668
96403,3,1,66
15487,4,1,129.5
36904,712,1,110
2944,208,1,4.730000019073486
60708,98,1,468
83522,90,1,84.9000015258789
39821,1425,1,38
49639,42,1,56.98000144958496
26748,473,1,12.989999771118164
48288,73,1,20.950000762939453
70887,632,1,167
70764,804,1,56.97999954223633
15656,5,1,178
80920,87,1,145.54999923706055
8225,283,1,32.88999938964844
72238,319,2,145.39000129699707
28122,724,1,80
39606,1196,1,65
39775,41,1,147.1300048828125
40857,58,2,185.28999996185303
59672,1133,1,10
93386,358,1,44.989999771118164
72407,896,1,465.87000274658203
38301,484,1,289.8999996185303
29473,2,1,59.950000762939446
5546,371,1,97.9800033569336
39506,1538,1,43.01000118255615
60900,489,1,40
50990,545,1,236.84999775886533
94860,502,1,34.310001373291016
28268,1475,1,299
83622,234,1,550
88013,831,1,35
30824,140,2,83.92000007629395
59626,47,1,78
37986,60,1,34
75278,930,1,27
49808,63,1,59.9000015258789
46891,809,1,156.99000549316406
16738,157,1,280.93999004364014
6705,751,1,13.270000457763672
66811,4,1,145
43997,704,1,26.989999771118164
20047,196,2,391.7299995422363
32198,159,1,124.8000030517578
80482,282,1,27.950000762939453
65245,433,1,22.989999771118164
93217,814,1,68.69000244140625
74886,162,2,182.53999996185303
66181,820,1,9.010000228881836
19655,425,1,103.38000106811523
18573,1566,1,59.9900016784668
10950,296,1,60.16999816894531
64853,526,1,38.88000011444092
80874,371,1,33.95000076293945
9622,13,1,8.989999771118164
27,203,1,14.949999809265137
23831,103,1,24.989999771118164
68285,252,1,23.979999542236328
44979,184,1,91.9799976348877
66619,64,1,50
52556,297,1,19.989999771118164
36466,243,2,322.23999977111816
45417,241,2,214.40000343322754
67893,246,1,32.9900016784668
963,1511,1,56
24269,309,1,68
3957,4,1,49.9900016784668
12662,1160,1,32.9900016784668
2629,134,1,105.55999755859376
66227,1129,1,167
34302,526,1,79.5
76406,1881,1,98
23877,1184,1,227.89999389648435
89141,226,2,49.98000144958496
90469,341,1,115
32782,176,1,88
1401,1457,1,47.700000762939446
22795,125,1,39.9900016784668
76798,10,1,14.090000152587892
44043,218,1,27.950000762939453
11534,4,1,98
22649,952,1,169
87913,58,1,29
1501,35,1,83
23731,607,1,237.28000259399414
3190,3,1,21.299999237060547
6107,1901,1,12.199999809265137
18842,76,1,179
15925,506,1,26
77442,943,1,138.93999862670898
57545,477,1,35.9900016784668
68975,1026,1,25
53323,342,1,139.99000549316406
56194,792,1,213.92000198364258
52825,389,2,271.9799976348877
39214,379,1,45
25789,124,2,82.9000015258789
20737,457,1,20.100000381469727
81710,542,1,40.510000228881836
24438,24,1,26
8786,175,1,62
17491,504,1,24.8799991607666
64017,117,1,55.9900016784668
66058,409,1,59
59111,17,1,8.989999771118164
26479,585,1,26.75
72530,23,1,144.98999786376953
89848,624,1,3.5
52633,729,1,129
48726,483,1,34.04999923706055
83184,529,1,106
54797,3,1,59.9900016784668
37740,1538,1,59.27000045776367
16094,233,1,54.930000305175774
84750,1447,1,28.949999809265137
92404,310,1,47.95000076293945
16492,880,1,67.89000177383423
63233,1562,1,30
59772,1861,1,52.79999923706056
94568,999,1,37.989999771118164
14451,576,1,29.40999984741211
82709,1029,1,36.950000762939446
47352,812,1,74.5
50767,910,1,150.60000038146973
48434,309,1,62.400001525878906
41770,109,1,28.739999771118164
71325,16,1,367.9900016784668
38524,307,1,14.5
73320,335,1,121
95129,193,1,634.769998550415
97293,1152,1,32.630001068115234
27186,1136,1,156.2600040435791
17276,938,1,64.98999786376953
95942,688,1,12.43000030517578
72015,1534,1,79.5
52072,492,1,39.950000762939446
42646,191,1,175
21006,172,1,719.0499973297119
95613,6,2,138.98000144958496
51159,649,1,60
54989,825,1,750
21398,242,1,40
91322,1,3,59.72000026702881
85832,615,1,21.950000762939453
98959,139,1,140
70572,135,2,114.10999965667725
22964,395,2,46.010000228881836
26210,189,1,89.94999694824217
86224,315,2,248.2300033569336
63502,561,1,105.55999755859376
1716,1039,1,119.98999786376953
39008,487,2,445.8199977874756
43336,396,1,143
81833,351,1,15.989999771118164
8663,1,1,14.989999771118164
64976,277,1,36.09000015258789
23356,267,1,264
79277,88,1,29.950000762939453
75447,48,1,15.899999618530272
13177,6,1,49.9900016784668
45892,220,3,79.59999966621399
41564,49,1,29.950000762939453
58627,746,1,36.230000495910645
22088,51,2,224.9900054931641
15341,580,1,14.6899995803833
30495,1140,2,136.98999977111816
17505,1423,1,16.5
77113,568,1,60
54299,266,1,5.949999809265137
66934,1166,1,83.37000274658203
840,329,1,54
77711,422,1,21
53907,411,1,85.93999862670898
10621,95,1,102.10000038146973
51743,1042,1,44.9900016784668
14949,1354,1,150
2314,39,1,99.5
35115,202,1,69
55673,846,1,35.58000183105469
150,160,1,53.720001220703125
32951,996,1,20.450000762939453
31869,238,1,26.950000762939453
58919,3,1,87.98999786376953
11803,243,1,286.3900032043457
54591,137,1,102.15999984741211
1232,1845,1,189
35215,1085,1,50
14657,1156,1,7.989999771118163
54199,38,1,10.449999809265137
34133,42,1,14.949999809265137
80167,271,2,318.450008392334
36297,914,1,94.4800033569336
11411,28,1,52
93011,719,1,78
37233,30,1,7.610000133514403
69865,122,1,15.279999732971191
10767,453,1,61.76000213623047
65620,298,1,34.9900016784668
98252,230,1,17.950000762939453
57462,424,1,19.5
60379,5,1,42.9900016784668
58481,37,1,150
44372,260,1,34.97999954223633
77004,36,1,65.12999725341797
93984,568,1,91.1500015258789
8869,20,1,49.9900016784668
18902,113,1,99.83000183105469
36214,1473,1,53.94000244140625
1922,1562,1,77.98999786376953
55756,913,2,228.48999977111816
88388,299,1,21.450000762939453
33203,894,1,162.43000411987305
20800,94,1,165.62000274658203
1730,2,1,16
50014,1270,1,25.5
72736,817,1,206.80000495910642
83147,297,1,38.34000015258789
11786,99,1,78.98999786376953
94030,831,1,19.989999771118164
39131,408,1,163
29098,556,1,147.99000549316406
89593,4,1,19.790000915527344
94176,1041,1,39.9900016784668
20422,65,1,31
98421,764,1,34.02000045776367
10266,169,1,283.7400007247925
92842,631,1,171
36406,344,1,239.98999977111816
3774,316,1,25
60210,763,1,315.73999786376953
13492,40,1,98
22978,9,1,44.989999771118164
47790,144,1,89.5
3459,11,2,51.89999961853028
72928,211,1,9.949999809265137
46124,128,1,57.950000762939446
54090,229,1,198
52762,151,1,220
47598,307,1,99.15999984741211
75484,1782,1,24.989999771118164
86722,121,2,122.81999588012695
14966,380,1,149
80230,396,1,59.50000047683715
84312,718,1,26.989999771118164
57654,886,1,19.88999938964844
31514,1200,1,29.5
96778,33,1,24.989999771118164
7710,114,1,249.4900054931641
95696,223,1,68.96000099182129
31760,93,1,76.29000282287598
48826,421,1,72
25022,1395,1,135
86868,676,1,145
1939,50,2,94.98999786376953
63373,246,1,71.9900016784668
26496,433,1,243.93999671936035
92341,1068,1,30.489999771118164
66871,1030,1,14.5
6267,292,1,139.99000549316406
74448,89,1,129.9499969482422
14342,262,1,49.5
2045,559,1,54
88119,418,1,8.319999694824217
53200,1055,1,111.27999973297119
23187,93,1,103
98876,712,1,11.050000190734863
56838,563,1,103.8700008392334
77236,329,1,38
7395,2,1,24.950000762939453
18965,676,2,77.46999931335449
59924,28,1,169.99000549316406
24375,1519,1,150.98999977111816
84229,1568,1,43.310001373291016
89639,190,1,9
88557,232,1,128
45955,351,2,97.98999977111816
67263,277,1,75
50283,111,1,40
10704,150,1,68
45623,2,1,125.03000259399413
37594,611,1,263.4900016784668
62935,32,1,126.14000225067139
70947,258,1,82.5
44481,9,2,71.5
68783,9,1,87.16999816894531
91259,487,1,221.19000148773193
72613,173,1,99.98999786376952
63127,986,1,19.93000030517578
23339,164,1,20.950000762939453
48809,101,2,40.87999916076661
8932,954,1,39.9900016784668
69619,29,1,17.260000228881836
857,4,1,24.5
61899,98,1,406.63000297546387
84375,133,1,12.300000190734863
70057,1599,1,114.98999786376952
20439,387,1,80
91305,494,2,254.00000381469727
27123,642,1,23
90223,1140,1,198
3565,70,1,160.44999885559082
21713,300,2,53.4900016784668
42271,37,1,25
44435,201,1,28
2237,414,1,279.95001220703125
84813,142,1,53.5
92387,1761,1,129.99000549316406
47289,123,1,37.36000061035156
49699,409,1,104.5
65683,256,1,100
46207,397,2,31.350000381469727
19403,207,1,194.98000526428223
47535,914,1,68.98999786376953
70011,142,1,49.5
42961,211,1,25
12178,40,2,53
65537,820,1,10.949999809265137
93924,54,2,222.25999450683594
76612,497,1,15.279999732971191
61292,259,2,121.07000350952148
96841,23,2,41.5
48225,35,1,20.239999771118164
68454,12,1,34.9900016784668
97339,653,1,29.950000762939453
61790,93,1,10
54153,1034,1,310.98999977111816
40542,517,1,69.9900016784668
21023,1164,1,139
62311,102,1,111.2300033569336
60817,320,1,68.70999908447266
25460,10,1,99
51428,484,1,47
72155,860,1,49.950000762939446
90721,1611,1,112.6500015258789
82065,890,2,170.97000122070312
78318,495,1,44
34116,1659,1,270
1484,217,1,24
93403,10,1,28.489999771118164
53824,464,1,35
70681,4,1,140.95000076293945
57070,341,1,60.02999877929688
79337,961,1,22.989999771118164
19815,302,1,25
7458,181,1,165.98999977111816
76091,213,1,158.57999992370605
66702,25,1,59.9900016784668
32576,1104,1,48
73366,1603,1,159
21258,1116,1,59.9900016784668
41232,34,1,56.950000762939446
56380,596,1,30
91176,217,1,164.5
90678,1606,1,16.989999771118164
15264,542,1,34.84000015258789
65036,164,1,34.9900016784668
38570,764,1,10.100000381469728
71202,271,1,418.94000244140625
69928,27,2,473
17820,135,2,281.5200023651123
37296,115,2,265.95000076293945
17322,333,1,17.5
69430,25,1,11.760000228881836
10,539,1,63
51926,174,3,239.68999862670898
25958,15,1,69.98999786376953
81066,329,1,179
55172,86,1,40.97999954223633
83230,22,2,74.2400016784668
32450,635,1,105.55999755859376
86476,86,1,372.9900016784668
92450,643,1,44
10120,139,1,36
91368,1228,1,149.9499969482422
84704,725,1,42.989999771118164
9101,610,1,263.93999671936035
96586,185,1,48
17259,646,1,193.35000038146973
70618,627,1,15
8603,117,2,209.98000717163086
94677,142,1,93.98999977111816
59128,85,1,226.93999671936032
34179,88,1,15
27730,976,1,165
13037,174,2,223.42000579833984
42208,206,1,112
20568,82,1,64.94999694824219
16240,458,1,109.94999694824217
15550,683,1,54.920000076293945
2566,177,1,106.90000152587889
74319,1018,1,66.41000175476074
19878,222,1,179
34285,604,1,15
20960,1798,1,65
77565,407,1,12
88620,7,1,5.989999771118164
92948,783,1,90
91866,716,1,91.59000015258789
94485,2,1,99
87538,1072,1,94.31999969482422
56615,9,2,84.9900016784668
16569,210,1,66.47000026702881
4040,562,1,98
95567,353,1,13.989999771118164
29659,1033,1,248.97999572753903
36151,1092,1,286.2000045776367
31823,521,1,263.97999572753906
42145,287,1,25
18341,1327,1,65.98999977111816
38315,1114,1,80
35261,775,2,173.29999923706055
9791,1622,1,222.5
53071,76,1,99
27103,935,1,189
80313,70,2,79.93000030517578
81395,266,2,156.44000244140625
59755,267,1,223.5
51099,195,1,44.86000156402588
79231,322,1,23.850000381469727
60837,56,1,22.989999771118164
84641,191,1,99.98999786376952
95069,278,1,89
73429,158,1,26.979999542236328
10575,1395,1,177.98999977111816
9493,795,1,52.7400016784668
96151,590,1,49.9900016784668
11597,384,1,16.989999771118164
41312,92,1,39.950000762939446
81770,34,2,273
6688,224,1,57.96999931335449
3771,29,1,188.5
28577,1085,1,143.6500015258789
69035,181,1,15.949999809265137
19423,603,1,185
73944,1225,1,56
76861,271,2,152.97999954223633
1779,80,1,207.71999740600586
71952,390,1,49.5
16506,53,1,59.5
14514,282,1,116.9900016784668
10246,434,1,69.98999786376953
213,579,1,125
83336,546,1,105
32845,444,1,24
25898,142,1,55
17193,12,1,45
50704,1322,1,139
65477,69,1,16.950000762939453
59002,57,1,179.98999786376953
62088,271,1,13.789999961853027
59171,45,3,149.4699993133545
8726,382,1,114.5
36449,322,1,25
31448,821,1,33.880001068115234
25065,1356,1,219.5
3130,9,1,7.96999979019165
35762,335,2,365.42999839782715
75464,653,1,2.950000047683716
42832,72,1,15.979999542236328
15155,65,1,11.779999732971191
75341,31,1,102.28000259399414
66951,1006,1,95.98999786376952
13681,709,1,58
15673,73,1,109.9499969482422
99583,193,1,17.950000762939453
19592,730,2,359.13000106811523
56131,54,1,55
54216,1206,1,152.95999908447266
43396,763,1,69.5
22148,1414,1,29.989999771118164
10123,272,2,773.989990234375
2297,1315,1,22.5
67561,24,1,128
13117,45,1,23.989999771118164
56446,129,1,49.5
77379,384,1,54.9900016784668
80250,19,1,25
86207,75,1,33.9399995803833
44747,813,1,49.5
12115,395,1,35
88199,106,1,44.310001373291016
336,747,1,25
45626,224,1,115
57087,84,1,49.39999961853028
99629,600,2,176.479998588562
11720,268,1,72.20999908447266
22463,344,1,21.989999771118164
34365,177,2,197.9499969482422
23545,428,3,140.33999824523926
12802,88,1,169
55613,955,1,157.89999771118164
43711,55,3,250.5
259,348,1,28
98942,530,1,39
79417,387,1,25
67515,770,1,149.97000122070312
46785,109,1,30
41235,859,2,134.22999954223633
63124,157,1,71.4900016784668
58215,128,1,55.9900016784668
70950,140,1,70
50140,7,1,19.989999771118164
55298,198,1,43.900001525878906
79855,56,1,270.79999923706055
45231,3,1,58
78776,528,1,98
33409,378,1,111.78999996185303
66479,960,1,21
7252,593,1,112.34000015258789
14199,249,1,24.5
57528,708,1,38.9900016784668
54657,502,1,58.97999954223633
94156,1233,1,42
13558,69,2,209.98999977111816
72908,987,1,32
98627,981,1,45.650001525878906
15719,9,1,11.489999771118164
97794,1615,1,275
20379,735,1,14.989999771118164
23296,173,1,180
53529,27,1,9.989999771118164
70509,69,1,69
92198,74,1,109.9800033569336
26934,587,1,69.98999786376953
58607,447,1,171.85000038146973
41627,533,1,18.059999465942383
51660,477,1,24
64644,965,1,86
11282,1451,1,55.59999847412109
31889,220,1,107.09999847412108
93672,398,1,51.52000045776367
63957,42,1,100.45000076293945
75026,1301,1,52
82852,366,2,173.81000137329102
59048,1398,1,5.489999771118164
40402,136,1,25
19154,296,2,92.72000122070312
26980,883,1,28.989999771118164
16990,1051,1,135.97999954223633
85205,166,1,39.5
96025,1091,1,20
59440,154,1,29
84418,1327,1,39.950000762939446
51614,85,1,66
6170,588,1,172
83731,627,1,19.989999771118164
82898,1019,1,6.940000057220459
95633,45,1,11.489999771118164
50094,1513,1,69.94999694824219
93469,50,1,125
40356,320,1,44.9900016784668
81816,621,1,12.43000030517578
17634,797,1,74.94999694824217
7206,293,1,12.729999542236328
18026,1,1,155.99000549316406
83290,91,2,65.98999977111816
16944,44,1,14.949999809265137
96509,95,1,37.989999771118164
47395,385,1,39.5
49387,120,1,27
97671,42,1,16
36154,50,1,59.52000045776367
68786,954,1,60
90675,577,1,171.5999984741211
54485,1228,2,254
63688,76,1,54
36011,902,1,33.060001373291016
45829,1349,1,9.880000114440918
39712,695,1,68.6500015258789
87996,1004,1,29.989999771118164
44667,25,1,10.989999771118164
41109,252,1,45
19718,187,1,163.46999740600586
30366,604,1,42.9900016784668
55175,282,1,51
8477,326,2,128.95000076293945
58092,482,1,42.9900016784668
4899,1022,2,251
18464,49,1,219
63831,506,1,120
2171,65,1,143
69427,1005,1,124.5
21192,272,1,46
62357,293,1,18.489999771118164
38049,246,1,185
52447,118,2,173.87999725341797
81378,205,1,23
60771,43,1,60
53701,6,1,122.38000106811523
90034,137,1,177.02999877929688
99755,176,1,24.989999771118164
23748,13,1,79.5
21335,326,2,167.91999626159668
37485,65,1,21.989999771118164
26665,646,1,14.949999809265137
78773,225,1,50
42583,687,1,8.989999771118164
47913,145,1,63.98000144958496
76094,319,1,17
2500,252,1,24.950000762939453
23107,388,1,67.98999786376953
57259,240,1,50
77817,12,1,18
68079,369,1,88.5
88637,75,1,190
65915,372,1,240
99065,102,1,89.98999977111816
22417,106,1,142.22000122070312
86851,196,2,86.2400016784668
16678,177,1,37.4900016784668
25583,443,1,34.9900016784668
69788,342,1,49.9900016784668
38318,499,1,59
82523,103,1,137.48999977111816
95756,682,1,28.989999771118164
13761,160,1,64.96000099182129
74116,1085,1,10
12350,68,2,119
777,59,1,39.75
51302,1564,1,22
82772,117,1,181.5
74508,48,2,168.8799924850464
98816,314,1,9.989999771118164
46831,1432,1,82.93000030517578
52868,1559,1,158
96148,975,1,89.29000282287598
55487,1209,1,36.9900016784668
31620,359,1,14.989999771118164
54846,254,1,167.5
68912,312,1,209
66244,386,1,120
90552,655,2,434.5
31371,113,1,49.28000068664551
55928,15,1,9.600000381469728
80814,460,3,164.9699993133545
30289,521,1,23
73818,171,1,29.89999961853028
64913,18,1,105
4727,1576,1,38.8700008392334
30538,1055,1,72.93000221252441
68222,351,1,37.959999084472656
16237,229,1,125.93999671936037
52619,882,1,24.989999771118164
47664,1624,1,57
33598,70,1,79.94999694824217
32012,46,1,10.920000076293944
65603,977,1,24.46999931335449
13432,8,1,74.8899998664856
70870,994,2,102.9800033569336
94674,379,1,16.979999542236328
39400,478,1,259.49000549316406
26416,44,1,139.9499969482422
4776,983,1,8.979999542236328
75590,2,1,93.95000076293945
86410,1,2,113.73999977111816
18152,317,1,69.94999694824219
51786,439,1,19.950000762939453
96197,1076,1,66.5
97230,777,1,194
4478,633,1,115
93200,42,1,31.590000152587887
91036,300,2,476.9300079345703
15344,222,1,49.9900016784668
73114,643,1,12
90426,175,1,111.43000221252441
68205,123,1,131.98999786376953
10435,207,1,14.899999618530272
65288,927,1,30.790000915527344
48995,964,1,95.4800033569336
67186,491,1,64.5
33675,10,1,19.989999771118164
62749,690,1,25.89999961853028
45437,324,1,48.430000305175774
2563,78,1,34
17382,164,1,9.979999542236328
68159,633,1,29.5
6499,278,1,49.97999954223633
1544,668,1,14.989999771118164
77050,256,1,49.79999923706056
1089,362,1,82.0699987411499
99772,1801,1,99
50469,22,2,85.94000244140625
7017,646,3,415.189998626709
33157,1123,1,96.1500015258789
525,227,1,12.949999809265137
5025,29,1,132.75
58295,614,1,35
90927,500,1,71
39649,799,1,37.9900016784668
22337,1152,1,43.9900016784668
30163,23,1,69
43585,31,1,341.54000091552734
44919,588,3,94.97999954223633
28265,758,1,116.29000091552734
84043,1107,1,91.84000015258789
71717,45,1,26.989999771118164
78209,40,1,96.2400016784668
86035,1478,1,99
4461,270,1,52.9900016784668
31119,396,2,117.89999675750734
92965,357,1,12
64833,13,1,155
58341,316,2,70.98999977111816
14889,926,1,133.98999977111816
75653,238,1,90.98999977111816
99457,172,1,64.5
70243,393,1,25
81063,1717,1,11.989999771118164
74179,85,2,141.67000198364258
70761,80,1,77
26227,1027,1,309.4300003051758
3505,1015,1,24.950000762939453
43539,61,1,34.9900016784668
96901,1,1,121.96000099182129
46957,160,1,119.17000007629395
69679,491,1,21
41484,173,1,159.9499969482422
83934,590,1,125.94000053405762
66622,1222,2,197.96999740600586
42065,1236,1,10.989999771118164
59377,415,1,62
54468,146,1,129.9499969482422
54860,201,1,74.5
15908,104,1,18.75
62686,360,1,129
46001,52,1,170.4299955368042
50532,592,1,89.94999694824217
27183,235,1,13.600000381469728
22855,25,1,97
84953,1664,1,42.9900016784668
67249,1485,1,13.93000030517578
84561,1033,1,174.67000007629395
76987,275,3,293.1900005340576
16300,287,2,78.98999977111816
6954,136,1,78
2626,1,1,102
83542,201,1,84.9900016784668
92825,1578,1,25
77190,567,1,50.950000762939446
53386,1407,1,139.99000549316406
42566,380,1,195.4800033569336
85016,71,1,64.22999954223633
67704,148,1,147.1300048828125
56884,1410,1,24
50392,46,1,26.989999771118164
66370,684,1,19.989999771118164
95836,136,1,31.5
50784,427,3,184.63999891281128
21318,377,1,34
8334,1664,1,39.9900016784668
14826,307,1,27
29144,23,1,17.59000015258789
33472,995,1,24.309999465942383
49450,198,1,25.600000381469727
37110,909,1,27.950000762939453
1404,343,1,21.950000762939453
96964,6,1,19.89999961853028
41438,437,1,79.98999786376953
29536,405,1,54.43999862670898
36028,243,2,287.1800022125244
24126,113,1,52
95882,4,2,488.5
47930,290,1,147.23999977111816
30618,623,1,72
91554,781,1,110
14388,446,2,387.4800052642822
2486,297,1,119.97999954223633
74634,552,1,12.300000190734863
81126,98,1,15
14780,238,1,50
22354,81,1,99
62732,636,1,119
57322,1380,1,12
2878,131,1,251.99000549316406
58404,1250,1,46.220001220703125
86536,266,1,64.94999694824219
97356,1198,1,229
68142,1188,1,245.98999977111816
9370,69,1,39.9900016784668
98501,649,1,89.9799976348877
57213,1148,1,69.5
65869,532,1,44.5
43837,579,1,18.950000762939453
12035,546,1,45
7080,465,1,82
87807,219,1,39.9900016784668
79151,57,1,85
71279,744,3,786.3999977111816
86599,188,1,30
43147,458,1,53.65999984741211
67123,149,2,228.0800018310547
75779,65,1,33.96000003814697
45311,1122,1,15
51803,973,1,69.98999786376953
4853,1477,1,35.89999961853027
93091,1570,1,233.85000038146973
23937,1359,1,58.060001373291016
26101,1015,2,70.95000076293945
32593,146,1,35.970001220703125
133,690,1,20.86000061035156
55739,1135,1,26.979999542236328
75215,1126,1,176.97999954223633
15281,304,2,162.88000106811523
14717,341,1,82.84000015258789
33283,604,2,59.96000099182129
61415,572,1,149.98999977111816
12553,32,1,30.859999656677246
10561,810,1,136.89999961853027
59251,285,1,110
50595,149,1,121.4800033569336
31809,193,1,72.94000053405762
25145,2,1,65
24063,199,2,30.979999542236328
51285,1186,1,106.95999908447266
83745,1660,1,36.450000762939446
71843,667,1,17
32719,243,1,1057
56695,1186,1,135
18653,811,1,57.9900016784668
42457,490,1,41.03000068664551
66433,228,1,20.989999771118164
59941,582,1,275.97999572753906
65351,1126,1,49.5
41375,74,1,144.24000549316406
77253,961,1,197.9900054931641
21836,6,1,68
61713,1489,1,47.630001068115234
94926,327,1,119
43476,1486,1,23.989999771118164
8852,764,1,72
65022,624,1,6.949999809265137
86662,3,1,12.989999771118164
588,25,1,62.1200008392334
82334,296,1,25
9934,809,1,216.8000030517578
89516,160,2,42
31574,90,1,24.989999771118164
1278,82,2,257.9499969482422
33738,5,1,10.6899995803833
25082,399,1,147.1300048828125
98172,258,1,51.05000114440919
20754,171,1,329.989990234375
22918,133,1,38.9900016784668
40230,5,1,56.470001220703125
42394,618,1,49.9900016784668
14262,1205,1,21.989999771118164
16818,56,1,9.989999771118164
1670,495,2,277.9900016784668
89908,768,2,116.98999977111816
87744,79,1,33.75
14654,533,1,137.98999977111816
85580,491,1,105.58999824523926
98564,10,1,59.450000762939446
63250,1126,1,29.950000762939453
79480,19,3,371.72999572753906
76234,482,1,64.98999786376953
78398,143,1,35
75152,718,1,166
53512,1191,1,44
83808,936,1,64.95000076293945
45938,189,1,11.989999771118164
50266,6,1,46
48102,4,1,67.98999977111816
91382,576,1,103.91000366210938
66496,234,1,71.95000076293945
65414,284,1,407.97999572753906
22526,1121,1,19.989999771118164
40920,121,1,36
43084,745,1,25
64724,1318,1,82.22000122070312
18198,283,1,68
42002,360,1,90.9900016784668
27936,814,1,39.9900016784668
57150,233,1,89.5
24690,849,1,46.97999954223633
21444,1699,1,112.1500015258789
45248,3,1,119.98999786376952
37674,34,1,208.930006980896
26854,183,1,39.450000762939446
19280,5,1,25
59314,26,1,98
36592,350,1,235
52822,52,1,15.979999542236328
16034,205,1,64.9900016784668
55968,336,1,39.5
44561,565,1,377.0299987792969
7684,191,1,280.4199981689453
81438,904,1,79.98999786376953
98418,406,1,184.86999702453613
27581,435,1,44.9900016784668
47478,11,1,14
85660,146,2,213.5799961090088
60190,156,1,279.99000549316406
57319,39,2,119.97999763488768
545,205,2,204.5999984741211
94150,468,1,24.989999771118164
9250,1318,1,130
34720,325,1,44.950000762939446
24879,514,1,18
58839,400,1,189
38773,38,1,59
41690,172,1,25
47432,807,1,235.49999618530273
26184,22,1,45
91448,1273,1,21.950000762939453
74468,702,1,107.9800033569336
85706,146,1,49
48783,1150,1,47.45000076293945
74345,618,1,24.989999771118164
14823,883,1,220.06000137329102
63107,301,1,215.94000244140625
27412,726,1,9.84000015258789
41813,1115,2,59.89999961853027
95593,154,2,78.97999954223633
72779,1039,1,32
84186,87,1,100
70200,141,1,139.9499969482422
95670,544,1,259.989990234375
16343,205,1,51.35999965667724
30329,22,1,98
50303,465,1,50
64289,277,1,52
28978,1052,1,45.97999954223633
28763,5,1,11.989999771118164
51577,3,2,687.2900009155273
48952,340,1,90
37468,353,1,89.98999786376953
60067,164,1,73.89999961853027
71551,25,1,187.38999938964844
27458,383,1,52
92968,248,1,15.949999809265137
61587,108,2,486.64999771118164
95547,233,1,159.5999984741211
30283,566,1,118
70246,1042,1,26.71999931335449
40293,3,1,108
71720,43,2,103.9900016784668
94319,1581,1,37.43999862670898
71474,1639,1,264
62769,389,1,14.1899995803833
40170,88,1,87.88999938964845
6210,1503,1,50
28809,1907,1,39
86934,1049,1,73.29999923706055
30575,1447,1,279
95839,99,1,126.62999725341795
18753,777,1,15.989999771118164
90266,278,1,48.650001525878906
10263,476,1,162.98000144958496
75527,63,1,9.15999984741211
78859,1053,1,2.990000009536743
41982,132,1,219
92922,315,1,68
58547,606,1,79
16097,1225,1,69.98999786376953
4690,617,1,29.5
96775,49,1,119.98999786376952
60313,224,1,25.989999771118164
31511,55,1,199.9900054931641
48706,230,1,65
9373,216,1,62
10309,1230,1,64.5
69908,409,1,39.950000762939446
67498,1087,1,122.95000076293945
41936,890,1,8.989999771118164
64166,473,2,143.88999938964844
30621,711,1,99
39280,469,1,60
19214,282,1,100
36363,191,1,50
18968,527,1,34.97999954223633
98541,532,1,170.97999572753906
57611,4,2,134.9300022125244
85952,13,1,29.989999771118164
51869,506,1,35
91202,255,2,263.7400016784668
33661,830,1,135
43456,159,1,10.210000038146973
57565,26,2,180
66270,119,1,220
20488,53,1,23.989999771118164
24372,151,1,12
1650,450,1,11.949999809265137
10893,1346,1,69.5
66224,428,1,903
32141,467,1,40
88454,208,1,9.949999809265137
714,229,1,353.9499969482422
468,1578,1,24.989999771118164
23436,729,1,50
23190,363,1,25
81853,17,2,260.42999839782715
32739,225,1,189.94999980926514
92430,315,1,124.48999977111816
27996,42,2,377.88000106811523
56383,839,1,210
64043,394,1,39.5
