id,order_id,user_id,product_id,inventory_item_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
116987,80633,64523,19385,315791,Complete,2022-06-25 06:06:55 UTC,2022-06-27 07:05:00 UTC,2022-07-01 11:15:00 UTC,,40.9900016784668
138812,95761,76638,10615,374748,Complete,2022-10-17 00:44:37 UTC,2022-10-18 04:35:00 UTC,2022-10-21 06:06:00 UTC,,40.9900016784668
150363,103755,83072,10615,405892,Complete,2023-03-13 07:14:26 UTC,2023-03-10 22:26:00 UTC,2023-03-12 17:34:00 UTC,,40.9900016784668
150605,103922,83204,22263,406540,Complete,2023-03-28 10:04:21 UTC,2023-03-28 16:14:00 UTC,2023-04-01 23:44:00 UTC,,40.9900016784668
153618,106001,84836,12959,414685,Complete,2023-02-27 16:06:07 UTC,2023-03-01 08:53:00 UTC,2023-03-01 18:52:00 UTC,,40.9900016784668
157057,108330,86683,10615,423964,Complete,2022-10-31 14:32:38 UTC,2022-11-02 08:11:00 UTC,2022-11-04 17:32:00 UTC,,40.9900016784668
159200,109799,87891,26311,429730,Complete,2023-05-31 08:52:18 UTC,2023-05-31 22:58:00 UTC,2023-06-04 07:48:00 UTC,,40.9900016784668
166301,114703,91836,19385,448918,Complete,2022-03-23 01:25:05 UTC,2022-03-20 00:02:00 UTC,2022-03-24 08:51:00 UTC,,40.9900016784668
172248,118804,95134,12959,464959,Complete,2024-02-24 15:16:15 UTC,2024-02-22 01:52:00 UTC,2024-02-26 00:58:00 UTC,,40.9900016784668
174722,120537,96517,12475,471609,Complete,2020-09-26 04:09:02 UTC,2020-09-26 09:43:00 UTC,2020-09-27 01:47:00 UTC,,40.9900016784668
48418,33429,26720,22263,130581,Processing,2024-02-02 01:02:59 UTC,,,,40.9900016784668
71286,49144,39245,19385,192542,Processing,2020-04-08 03:52:16 UTC,,,,40.9900016784668
80573,55481,44279,12959,217528,Processing,2021-02-20 07:15:29 UTC,,,,40.9900016784668
83143,57284,45657,5596,224493,Processing,2023-07-26 12:00:14 UTC,,,,40.9900016784668
87555,60283,48048,22263,236440,Processing,2024-05-01 15:05:48 UTC,,,,40.9900016784668
95668,65896,52546,12475,258357,Processing,2022-06-11 07:08:59 UTC,,,,40.9900016784668
99475,68520,54674,12475,268620,Processing,2023-02-04 05:20:35 UTC,,,,40.9900016784668
103646,71393,56990,12959,279913,Processing,2022-02-04 02:00:57 UTC,,,,40.9900016784668
109393,75367,60257,13145,295395,Processing,2023-11-08 13:52:59 UTC,,,,40.9900016784668
110713,76294,61023,7403,298963,Processing,2023-04-23 10:00:52 UTC,,,,40.9900016784668
127436,87847,70274,17635,344001,Processing,2021-08-08 10:31:29 UTC,,,,40.9900016784668
142184,98105,78568,5596,383853,Processing,2023-01-17 10:30:44 UTC,,,,40.9900016784668
153257,105752,84654,7403,413717,Processing,2021-01-03 07:49:25 UTC,,,,40.9900016784668
154041,106277,85051,26311,415825,Processing,2024-03-13 13:34:19 UTC,,,,40.9900016784668
175275,120931,96842,13217,473120,Processing,2022-05-20 06:42:06 UTC,,,,40.9900016784668
21521,14815,11806,5596,58115,Returned,2022-07-31 04:22:49 UTC,2022-07-31 12:42:00 UTC,2022-08-03 13:38:00 UTC,2022-08-04 02:40:00 UTC,40.9900016784668
35148,24292,19435,13217,94862,Returned,2022-06-14 06:22:37 UTC,2022-06-16 17:46:00 UTC,2022-06-18 05:36:00 UTC,2022-06-20 14:38:00 UTC,40.9900016784668
51548,35591,28458,17635,138998,Returned,2023-12-04 10:21:51 UTC,2023-12-06 18:38:00 UTC,2023-12-07 07:25:00 UTC,2023-12-09 10:19:00 UTC,40.9900016784668
148211,102270,81909,10615,400048,Returned,2024-04-20 03:36:19 UTC,2024-04-20 09:18:00 UTC,2024-04-22 18:21:00 UTC,2024-04-25 11:19:00 UTC,40.9900016784668
165698,114290,91521,19385,447286,Returned,2022-11-05 01:38:16 UTC,2022-11-06 16:40:00 UTC,2022-11-11 11:37:00 UTC,2022-11-14 00:43:00 UTC,40.9900016784668
169078,116636,93414,13217,456407,Returned,2021-09-12 22:04:55 UTC,2021-09-15 10:37:00 UTC,2021-09-20 01:35:00 UTC,2021-09-21 02:23:00 UTC,40.9900016784668
11562,7947,6253,7403,31228,Shipped,2021-02-01 23:01:29 UTC,2021-02-04 02:31:00 UTC,,,40.9900016784668
11828,8150,6403,22263,31953,Shipped,2023-04-20 16:32:21 UTC,2023-04-20 10:12:00 UTC,,,40.9900016784668
13414,9258,7305,18544,36253,Shipped,2023-08-30 09:13:26 UTC,2023-08-30 10:37:00 UTC,,,40.9900016784668
15267,10534,8324,26311,41279,Shipped,2022-08-05 14:52:15 UTC,2022-08-07 18:16:00 UTC,,,40.9900016784668
29110,20118,16028,17635,78650,Shipped,2024-05-07 02:19:10 UTC,2024-05-06 14:22:00 UTC,,,40.9900016784668
36425,25162,20138,22263,98266,Shipped,2024-05-04 06:35:35 UTC,2024-05-06 11:49:00 UTC,,,40.9900016784668
37232,25703,20587,17635,100431,Shipped,2022-02-18 10:47:31 UTC,2022-02-20 14:08:00 UTC,,,40.9900016784668
40362,27874,22305,18369,108892,Shipped,2024-05-03 12:37:47 UTC,2024-05-04 00:41:00 UTC,,,40.9900016784668
41458,28632,22909,13145,111825,Shipped,2023-10-26 12:46:42 UTC,2023-10-27 10:03:00 UTC,,,40.9900016784668
42941,29664,23726,5596,115849,Shipped,2023-06-19 09:39:29 UTC,2023-06-20 04:51:00 UTC,,,40.9900016784668
46742,32285,25804,22263,126073,Shipped,2023-12-17 05:15:19 UTC,2023-12-17 00:16:00 UTC,,,40.9900016784668
48639,33580,26836,17635,131156,Shipped,2023-10-21 17:15:41 UTC,2023-10-20 01:59:00 UTC,,,40.9900016784668
65602,45285,36173,13217,177202,Shipped,2020-10-22 13:30:58 UTC,2020-10-23 18:40:00 UTC,,,40.9900016784668
73783,50828,40591,17635,199228,Shipped,2023-08-26 10:53:31 UTC,2023-08-29 12:09:00 UTC,,,40.9900016784668
76395,52586,41961,10615,206289,Shipped,2022-01-10 11:05:25 UTC,2022-01-13 06:50:00 UTC,,,40.9900016784668
76753,52828,42163,22082,207230,Shipped,2023-02-02 13:48:45 UTC,2023-02-04 18:48:00 UTC,,,40.9900016784668
87244,60071,47888,5596,235579,Shipped,2023-04-30 10:22:04 UTC,2023-05-03 08:11:00 UTC,,,40.9900016784668
116244,80084,64073,5596,313810,Shipped,2021-09-27 01:06:17 UTC,2021-09-27 19:28:00 UTC,,,40.9900016784668
116567,80328,64280,26311,314680,Shipped,2022-12-23 00:36:26 UTC,2022-12-25 01:13:00 UTC,,,40.9900016784668
129034,88936,71172,10615,348303,Shipped,2022-06-04 02:19:39 UTC,2022-05-31 21:51:00 UTC,,,40.9900016784668
136641,94253,75399,19385,368890,Shipped,2024-05-02 09:47:23 UTC,2024-05-01 13:49:00 UTC,,,40.9900016784668
138612,95628,76527,17635,374183,Shipped,2023-12-14 23:32:02 UTC,2023-12-17 02:52:00 UTC,,,40.9900016784668
141747,97814,78332,17635,382659,Shipped,2024-01-01 09:11:09 UTC,2024-01-01 23:28:00 UTC,,,40.9900016784668
145036,100094,80200,17635,391438,Shipped,2023-01-04 23:14:12 UTC,2023-01-04 09:48:00 UTC,,,40.9900016784668
153084,105637,84557,22263,413227,Shipped,2023-07-08 23:54:44 UTC,2023-07-08 13:53:00 UTC,,,40.9900016784668
167354,115423,92427,10615,451740,Shipped,2022-06-24 04:15:43 UTC,2022-06-24 04:20:00 UTC,,,40.9900016784668
27619,19100,15224,21437,74635,Cancelled,2024-04-28 07:16:11 UTC,,,,41
28104,19424,15490,6637,75957,Cancelled,2023-09-16 01:46:07 UTC,,,,41
66319,45775,36547,8523,179133,Cancelled,2022-01-19 07:07:41 UTC,,,,41
87926,60540,48263,21437,237427,Cancelled,2021-03-05 22:58:48 UTC,,,,41
91660,63132,50345,8523,247479,Cancelled,2021-01-22 05:24:23 UTC,,,,41
121167,83516,66780,8693,327043,Cancelled,2021-09-09 17:03:51 UTC,,,,41
133331,91929,73587,8693,359940,Cancelled,2024-03-15 14:03:22 UTC,,,,41
158730,109487,87643,21459,428478,Cancelled,2023-03-23 02:05:23 UTC,,,,41
162079,111805,89504,8316,437550,Cancelled,2023-07-03 09:54:25 UTC,,,,41
167277,115373,92392,17200,451533,Cancelled,2022-04-12 04:18:32 UTC,,,,41
168947,116556,93344,8367,456059,Cancelled,2021-12-08 02:01:20 UTC,,,,41
3894,2655,2037,21437,10508,Complete,2023-11-07 07:44:21 UTC,2023-11-04 22:28:00 UTC,2023-11-08 10:49:00 UTC,,41
18077,12477,9885,21459,48774,Complete,2023-09-10 14:46:04 UTC,2023-09-11 21:04:00 UTC,2023-09-15 06:35:00 UTC,,41
35178,24314,19457,21459,94943,Complete,2021-11-20 22:01:30 UTC,2021-11-19 20:37:00 UTC,2021-11-21 05:05:00 UTC,,41
37952,26217,20977,8367,102371,Complete,2024-03-23 09:22:09 UTC,2024-03-26 10:36:00 UTC,2024-03-29 15:06:00 UTC,,41
40995,28311,22650,21459,110602,Complete,2022-10-07 06:15:09 UTC,2022-10-10 02:37:00 UTC,2022-10-12 11:30:00 UTC,,41
61805,42639,34084,21459,166830,Complete,2024-04-30 02:52:59 UTC,2024-04-30 08:02:00 UTC,2024-05-02 21:10:00 UTC,,41
70716,48766,38960,21437,191026,Complete,2022-09-23 06:10:53 UTC,2022-09-22 17:27:00 UTC,2022-09-27 05:36:00 UTC,,41
76469,52637,42002,16616,206478,Complete,2023-05-17 14:35:10 UTC,2023-05-19 12:58:00 UTC,2023-05-20 01:05:00 UTC,,41
78017,53695,42862,21437,210670,Complete,2023-06-27 15:22:57 UTC,2023-06-29 02:27:00 UTC,2023-06-30 15:24:00 UTC,,41
89247,61452,48996,21437,240975,Complete,2021-10-09 09:40:04 UTC,2021-10-11 03:40:00 UTC,2021-10-11 11:38:00 UTC,,41
91299,62878,50132,21459,246516,Complete,2021-11-30 10:12:56 UTC,2021-11-28 07:08:00 UTC,2021-11-29 13:27:00 UTC,,41
98007,67497,53850,8367,264636,Complete,2023-12-04 16:12:48 UTC,2023-12-06 05:48:00 UTC,2023-12-06 18:21:00 UTC,,41
105640,72737,58093,17200,285305,Complete,2024-02-16 05:17:01 UTC,2024-02-15 01:07:00 UTC,2024-02-17 01:47:00 UTC,,41
106169,73103,58389,14626,286738,Complete,2022-10-13 18:34:20 UTC,2022-10-15 18:26:00 UTC,2022-10-19 04:24:00 UTC,,41
145612,100498,80524,14626,392994,Complete,2022-06-04 12:46:15 UTC,2022-06-03 10:13:00 UTC,2022-06-06 15:32:00 UTC,,41
155156,107059,85678,16616,418860,Complete,2023-11-17 08:59:03 UTC,2023-11-18 04:53:00 UTC,2023-11-20 08:21:00 UTC,,41
158306,109204,87416,16616,427314,Complete,2022-12-10 05:39:42 UTC,2022-12-13 05:40:00 UTC,2022-12-14 02:25:00 UTC,,41
171395,118210,94623,21437,462649,Complete,2024-01-12 22:41:19 UTC,2024-01-15 22:15:00 UTC,2024-01-20 21:45:00 UTC,,41
174967,120707,96648,21437,472272,Complete,2022-05-07 12:45:01 UTC,2022-05-08 09:45:00 UTC,2022-05-11 06:38:00 UTC,,41
7175,4904,3780,8367,19405,Processing,2022-07-03 09:30:02 UTC,,,,41
28994,20045,15982,8664,78350,Processing,2022-09-04 01:26:09 UTC,,,,41
29098,20112,16024,8664,78625,Processing,2023-03-08 09:28:19 UTC,,,,41
29401,20304,16191,21437,79424,Processing,2023-02-13 07:46:47 UTC,,,,41
49415,34084,27248,8316,133234,Processing,2023-09-20 15:20:56 UTC,,,,41
57789,39832,31853,21437,155992,Processing,2023-03-07 02:52:33 UTC,,,,41
65377,45132,36063,8693,176596,Processing,2023-11-23 14:12:20 UTC,,,,41
97546,67173,53583,8367,263392,Processing,2023-06-22 17:35:12 UTC,,,,41
107934,74340,59434,21437,291494,Processing,2023-02-10 09:10:24 UTC,,,,41
122327,84333,67424,8664,330234,Processing,2022-02-04 02:43:09 UTC,,,,41
9848,6742,5253,21437,26598,Returned,2024-02-24 02:46:12 UTC,2024-02-24 07:21:00 UTC,2024-02-28 23:02:00 UTC,2024-02-29 07:45:00 UTC,41
63705,43964,35133,6637,172010,Returned,2020-04-26 00:49:22 UTC,2020-04-25 23:36:00 UTC,2020-04-26 15:25:00 UTC,2020-04-27 07:17:00 UTC,41
70249,48460,38696,11704,189771,Returned,2021-04-14 22:43:19 UTC,2021-04-14 12:49:00 UTC,2021-04-19 00:12:00 UTC,2021-04-19 00:36:00 UTC,41
75740,52150,41619,11704,204540,Returned,2021-12-09 12:42:37 UTC,2021-12-12 05:02:00 UTC,2021-12-13 16:37:00 UTC,2021-12-15 03:08:00 UTC,41
93717,64558,51457,8664,253076,Returned,2023-08-09 01:49:12 UTC,2023-08-09 11:27:00 UTC,2023-08-11 16:58:00 UTC,2023-08-13 05:32:00 UTC,41
98996,68177,54401,6637,267324,Returned,2020-12-24 07:47:26 UTC,2020-12-24 14:43:00 UTC,2020-12-24 21:14:00 UTC,2020-12-27 20:01:00 UTC,41
101393,69834,55687,8523,273881,Returned,2023-07-29 05:56:15 UTC,2023-07-29 12:08:00 UTC,2023-08-02 11:03:00 UTC,2023-08-04 05:37:00 UTC,41
101831,70141,55949,21437,275058,Returned,2024-02-05 05:49:10 UTC,2024-02-06 16:12:00 UTC,2024-02-11 02:18:00 UTC,2024-02-13 15:42:00 UTC,41
163387,112699,90232,8664,441101,Returned,2022-03-06 15:39:52 UTC,2022-03-06 22:13:00 UTC,2022-03-08 06:46:00 UTC,2022-03-10 22:46:00 UTC,41
175878,121359,97240,8664,474756,Returned,2020-12-04 04:27:20 UTC,2020-12-04 13:13:00 UTC,2020-12-06 12:59:00 UTC,2020-12-07 23:19:00 UTC,41
178972,123512,98981,8316,483092,Returned,2024-04-05 21:15:55 UTC,2024-04-05 07:17:00 UTC,2024-04-08 19:59:00 UTC,2024-04-09 10:33:00 UTC,41
5478,3713,2846,11704,14805,Shipped,2023-01-11 02:46:51 UTC,2023-01-11 12:55:00 UTC,,,41
17321,11938,9432,8523,46786,Shipped,2021-11-24 14:14:02 UTC,2021-11-24 10:02:00 UTC,,,41
36009,24881,19902,16616,97137,Shipped,2023-04-10 00:30:45 UTC,2023-04-10 17:54:00 UTC,,,41
38712,26723,21408,14626,104418,Shipped,2024-03-13 22:20:44 UTC,2024-03-14 04:51:00 UTC,,,41
45068,31128,24853,8493,121569,Shipped,2021-01-20 01:45:32 UTC,2021-01-20 13:46:00 UTC,,,41
45240,31252,24963,14626,122035,Shipped,2024-04-12 23:53:26 UTC,2024-04-13 08:01:00 UTC,,,41
52655,36334,29061,17200,141979,Shipped,2020-11-02 16:40:56 UTC,2020-11-02 19:57:00 UTC,,,41
57410,39575,31669,8367,154960,Shipped,2024-04-05 05:26:58 UTC,2024-04-07 00:10:00 UTC,,,41
58872,40589,32482,8693,158880,Shipped,2024-04-24 22:20:07 UTC,2024-04-24 15:19:00 UTC,,,41
58928,40627,32505,8693,159031,Shipped,2023-07-01 22:12:36 UTC,2023-07-04 08:08:00 UTC,,,41
61071,42123,33672,8664,164846,Shipped,2024-02-11 13:29:27 UTC,2024-02-13 02:31:00 UTC,,,41
73081,50345,40201,11704,197332,Shipped,2023-09-27 14:28:56 UTC,2023-09-28 02:36:00 UTC,,,41
75388,51909,41423,17200,203589,Shipped,2022-05-17 13:56:45 UTC,2022-05-18 01:30:00 UTC,,,41
75419,51927,41437,8367,203673,Shipped,2023-06-26 00:54:05 UTC,2023-06-27 00:27:00 UTC,,,41
75775,52172,41640,8316,204634,Shipped,2024-05-05 10:11:46 UTC,2024-05-07 04:37:00 UTC,,,41
80979,55765,44492,17200,218634,Shipped,2024-05-06 04:04:06 UTC,2024-05-06 09:54:00 UTC,,,41
81738,56296,44899,21437,220670,Shipped,2022-09-07 07:53:49 UTC,2022-09-04 20:43:00 UTC,,,41
98092,67555,53898,17200,264872,Shipped,2024-01-08 06:42:29 UTC,2024-01-10 21:47:00 UTC,,,41
104751,72126,57551,16616,282892,Shipped,2019-06-26 02:29:26 UTC,2019-06-24 12:54:00 UTC,,,41
122658,84567,67616,17200,331138,Shipped,2024-05-06 15:59:59 UTC,2024-05-06 06:44:00 UTC,,,41
137214,94660,75716,8693,370417,Shipped,2022-09-19 08:26:04 UTC,2022-09-21 09:39:00 UTC,,,41
138682,95672,76559,8316,374388,Shipped,2024-03-13 06:05:35 UTC,2024-03-13 12:34:00 UTC,,,41
139822,96457,77221,8664,377472,Shipped,2022-10-03 05:06:25 UTC,2022-10-05 09:09:00 UTC,,,41
143282,98862,79177,8693,386765,Shipped,2024-03-29 21:52:34 UTC,2024-04-01 12:02:00 UTC,,,41
162855,112337,89937,8316,439627,Shipped,2024-05-04 13:12:48 UTC,2024-05-06 01:42:00 UTC,,,41
168332,116110,92984,8367,454400,Shipped,2021-07-16 02:23:34 UTC,2021-07-18 09:00:00 UTC,,,41
180132,124311,99601,17200,486200,Shipped,2022-10-03 14:07:45 UTC,2022-10-01 11:26:00 UTC,,,41
40001,27616,22094,26908,107901,Complete,2021-03-17 13:34:23 UTC,2021-03-16 20:43:00 UTC,2021-03-19 17:52:00 UTC,,41.060001373291016
62619,43212,34553,26908,169052,Complete,2021-09-06 09:28:23 UTC,2021-09-07 19:26:00 UTC,2021-09-07 22:35:00 UTC,,41.060001373291016
122685,84587,67631,26908,331212,Complete,2022-02-09 06:44:11 UTC,2022-02-11 04:40:00 UTC,2022-02-14 19:27:00 UTC,,41.060001373291016
92784,63910,50937,26908,250553,Processing,2023-06-29 04:49:47 UTC,,,,41.060001373291016
114409,78826,63081,26908,308882,Processing,2021-01-04 23:58:01 UTC,,,,41.060001373291016
167372,115435,92433,26908,451789,Processing,2024-03-09 04:05:24 UTC,,,,41.060001373291016
99230,68344,54542,26908,267953,Shipped,2023-12-14 11:46:58 UTC,2023-12-15 20:38:00 UTC,,,41.060001373291016
144589,99780,79941,26908,390245,Shipped,2024-03-14 23:39:19 UTC,2024-03-13 03:54:00 UTC,,,41.060001373291016
118419,81612,65261,6421,319647,Cancelled,2023-10-16 04:09:01 UTC,,,,41.130001068115234
141352,97531,78100,6421,381572,Cancelled,2023-07-16 04:15:01 UTC,,,,41.130001068115234
103714,71444,57031,6421,280094,Processing,2023-04-08 00:39:32 UTC,,,,41.130001068115234
120654,83148,66491,6421,325673,Processing,2022-04-05 02:47:19 UTC,,,,41.130001068115234
162301,111971,89626,6421,438162,Processing,2023-10-19 03:05:25 UTC,,,,41.130001068115234
41773,28839,23080,6421,112676,Returned,2022-08-25 04:41:54 UTC,2022-08-26 11:12:00 UTC,2022-08-29 20:52:00 UTC,2022-09-01 11:28:00 UTC,41.130001068115234
138578,95601,76500,9114,374096,Cancelled,2024-01-25 01:09:42 UTC,,,,41.1599998474121
159591,110063,88105,9114,430799,Complete,2023-01-24 06:56:06 UTC,2023-01-24 11:07:00 UTC,2023-01-26 17:52:00 UTC,,41.1599998474121
8787,6000,4652,9114,23713,Processing,2023-11-30 13:39:22 UTC,,,,41.1599998474121
20980,14465,11497,9114,56637,Processing,2020-06-08 00:13:43 UTC,,,,41.1599998474121
20593,14185,11261,9114,55585,Returned,2023-12-16 16:15:12 UTC,2023-12-15 21:51:00 UTC,2023-12-17 05:13:00 UTC,2023-12-18 00:50:00 UTC,41.1599998474121
2222,1532,1192,9114,5974,Shipped,2021-11-13 09:58:33 UTC,2021-11-09 22:58:00 UTC,,,41.1599998474121
149377,103076,82547,9114,403215,Shipped,2021-12-26 12:14:56 UTC,2021-12-29 06:24:00 UTC,,,41.1599998474121
3671,2500,1922,28286,9904,Cancelled,2022-07-20 06:58:20 UTC,,,,41.209999084472656
27055,18703,14900,28286,73107,Complete,2021-09-02 06:55:28 UTC,2021-09-02 09:37:00 UTC,2021-09-02 13:00:00 UTC,,41.209999084472656
145507,100425,80450,28286,392702,Complete,2024-04-04 11:28:41 UTC,2024-04-07 07:56:00 UTC,2024-04-11 03:33:00 UTC,,41.209999084472656
170613,117690,94221,28286,460513,Complete,2023-09-17 12:32:25 UTC,2023-09-15 03:21:00 UTC,2023-09-15 10:51:00 UTC,,41.209999084472656
29918,20662,16473,28286,80776,Processing,2024-02-19 23:14:02 UTC,,,,41.209999084472656
99548,68572,54714,28286,268817,Processing,2024-02-19 09:43:47 UTC,,,,41.209999084472656
55477,38265,30626,28286,149697,Returned,2024-04-22 00:34:12 UTC,2024-04-23 11:22:00 UTC,2024-04-23 18:34:00 UTC,2024-04-25 19:08:00 UTC,41.209999084472656
55363,38193,30571,28286,149390,Shipped,2021-10-05 14:15:30 UTC,2021-10-06 19:36:00 UTC,,,41.209999084472656
139510,96232,77044,28286,376634,Shipped,2024-03-23 14:27:31 UTC,2024-03-25 12:25:00 UTC,,,41.209999084472656
49327,34019,27188,1999,133005,Cancelled,2024-03-31 01:13:16 UTC,,,,41.229999542236328
875,614,460,3382,2371,Complete,2022-03-10 14:55:15 UTC,2022-03-08 02:07:00 UTC,2022-03-08 16:57:00 UTC,,41.229999542236328
11471,7882,6205,13148,30986,Complete,2023-06-11 14:38:16 UTC,2023-06-10 07:53:00 UTC,2023-06-14 12:44:00 UTC,,41.229999542236328
52490,36218,28966,3382,141535,Complete,2022-11-17 05:10:56 UTC,2022-11-19 10:05:00 UTC,2022-11-19 15:59:00 UTC,,41.229999542236328
100347,69129,55130,13148,270994,Complete,2023-12-25 09:29:08 UTC,2023-12-27 16:23:00 UTC,2023-12-30 09:52:00 UTC,,41.229999542236328
115174,79350,63496,1875,310953,Complete,2023-11-21 14:44:06 UTC,2023-11-22 02:56:00 UTC,2023-11-24 18:58:00 UTC,,41.229999542236328
18504,12782,10146,3382,49931,Processing,2022-05-30 05:06:32 UTC,,,,41.229999542236328
41522,28674,22943,13148,111994,Processing,2024-05-09 09:16:04.515962 UTC,,,,41.229999542236328
165194,113936,91243,1875,445924,Processing,2023-03-12 12:35:52 UTC,,,,41.229999542236328
174609,120462,96449,1999,471304,Processing,2023-11-03 15:07:57 UTC,,,,41.229999542236328
6528,4451,3430,13148,17675,Returned,2024-05-05 13:00:23 UTC,2024-05-06 10:49:00 UTC,2024-05-08 09:50:00 UTC,2024-05-08 13:36:00 UTC,41.229999542236328
21713,14943,11908,1875,58633,Shipped,2021-05-13 07:00:19 UTC,2021-05-15 10:14:00 UTC,,,41.229999542236328
35794,24727,19787,1875,96565,Shipped,2023-07-13 03:31:13 UTC,2023-07-13 12:42:00 UTC,,,41.229999542236328
41530,28680,22950,3382,112014,Shipped,2024-04-27 02:57:06 UTC,2024-04-26 17:36:00 UTC,,,41.229999542236328
42440,29319,23454,1875,114492,Shipped,2021-06-13 10:09:51 UTC,2021-06-15 01:57:00 UTC,,,41.229999542236328
44432,30683,24508,13148,119847,Shipped,2022-06-24 09:25:53 UTC,2022-06-23 10:14:00 UTC,,,41.229999542236328
85456,58873,46929,1999,230754,Shipped,2023-11-16 16:04:15 UTC,2023-11-17 02:36:00 UTC,,,41.229999542236328
92882,63978,50990,13148,250820,Shipped,2024-03-03 02:04:25 UTC,2024-03-04 15:06:00 UTC,,,41.229999542236328
104556,71997,57458,1999,282365,Shipped,2022-07-05 05:38:51 UTC,2022-07-06 11:54:00 UTC,,,41.229999542236328
6469,4409,3397,27884,17514,Cancelled,2023-03-26 12:40:34 UTC,,,,41.25
28454,19684,15698,27884,76892,Cancelled,2024-02-17 15:44:29 UTC,,,,41.25
109949,75759,60572,12128,296892,Cancelled,2022-06-29 22:35:26 UTC,,,,41.25
123044,84837,67813,27966,332183,Cancelled,2022-03-24 02:55:26 UTC,,,,41.25
131716,90789,72656,23085,355592,Cancelled,2022-06-04 12:09:16 UTC,,,,41.25
148199,102262,81902,27966,400011,Cancelled,2024-04-08 03:14:55 UTC,,,,41.25
148938,102770,82312,23143,402018,Cancelled,2021-11-10 08:19:06 UTC,,,,41.25
174500,120380,96379,4051,470988,Cancelled,2024-01-25 05:49:41 UTC,,,,41.25
10822,7428,5825,12128,29231,Complete,2023-08-29 12:32:55 UTC,2023-08-27 03:36:00 UTC,2023-08-31 17:10:00 UTC,,41.25
33447,23118,18430,12128,90266,Complete,2023-11-24 04:11:01 UTC,2023-11-24 14:35:00 UTC,2023-11-28 09:14:00 UTC,,41.25
108586,74808,59811,12128,293223,Complete,2023-08-20 09:52:51 UTC,2023-08-22 15:47:00 UTC,2023-08-26 13:03:00 UTC,,41.25
126729,87360,69862,23085,342102,Complete,2023-04-04 06:46:44 UTC,2023-04-06 08:50:00 UTC,2023-04-08 02:36:00 UTC,,41.25
129089,88972,71204,27966,348447,Complete,2022-07-30 10:09:42 UTC,2022-07-29 05:19:00 UTC,2022-08-03 00:58:00 UTC,,41.25
132187,91144,72955,12128,356869,Complete,2024-04-08 23:58:48 UTC,2024-04-11 02:39:00 UTC,2024-04-14 23:09:00 UTC,,41.25
173977,120015,96087,23085,469587,Complete,2024-03-19 12:22:24 UTC,2024-03-20 15:46:00 UTC,2024-03-21 02:51:00 UTC,,41.25
3157,2167,1665,12128,8517,Processing,2023-10-12 06:39:08 UTC,,,,41.25
27423,18962,15118,12128,74114,Processing,2024-02-28 06:23:03 UTC,,,,41.25
58843,40573,32469,12128,158799,Processing,2023-05-18 07:23:50 UTC,,,,41.25
67875,46846,37392,4051,183363,Processing,2023-08-04 10:22:57 UTC,,,,41.25
73945,50931,40667,27802,199664,Processing,2022-05-07 06:22:52 UTC,,,,41.25
87784,60447,48178,23143,237049,Processing,2022-02-27 15:01:57 UTC,,,,41.25
88927,61242,48832,27802,240135,Processing,2024-03-03 11:52:38 UTC,,,,41.25
98863,68086,54331,27966,266966,Processing,2024-04-20 01:31:49 UTC,,,,41.25
117465,80958,64764,27802,317068,Processing,2024-05-05 17:48:42.463322 UTC,,,,41.25
129219,89061,71265,27802,348807,Processing,2020-10-06 16:30:24 UTC,,,,41.25
136449,94124,75310,27966,368368,Processing,2022-04-28 05:15:43 UTC,,,,41.25
139705,96375,77162,12128,377148,Processing,2021-07-04 18:14:36 UTC,,,,41.25
169753,117101,93768,23517,458187,Processing,2021-11-01 03:08:44 UTC,,,,41.25
23625,16288,12978,23143,63786,Returned,2020-11-19 11:40:12 UTC,2020-11-20 01:00:00 UTC,2020-11-22 15:07:00 UTC,2020-11-24 15:07:00 UTC,41.25
29002,20053,15986,27966,78368,Returned,2023-09-12 10:52:06 UTC,2023-09-10 19:21:00 UTC,2023-09-11 06:46:00 UTC,2023-09-12 19:50:00 UTC,41.25
81672,56246,44860,23143,220498,Returned,2022-02-23 05:43:08 UTC,2022-02-22 05:33:00 UTC,2022-02-25 05:12:00 UTC,2022-02-27 16:10:00 UTC,41.25
98938,68140,54377,23517,267176,Returned,2022-02-24 16:09:02 UTC,2022-02-24 17:29:00 UTC,2022-02-24 22:32:00 UTC,2022-02-26 05:53:00 UTC,41.25
129314,89126,71302,27884,349063,Returned,2022-05-27 06:15:24 UTC,2022-05-24 20:01:00 UTC,2022-05-26 10:05:00 UTC,2022-05-27 03:31:00 UTC,41.25
133609,92131,73733,23085,360709,Returned,2024-05-09 10:19:32.977477 UTC,2024-05-08 05:12:57.977477 UTC,2024-05-10 16:52:57.977477 UTC,2024-05-12 07:43:57.977477 UTC,41.25
9285,6341,4931,27966,25077,Shipped,2022-09-12 08:41:14 UTC,2022-09-10 19:02:00 UTC,,,41.25
20003,13794,10924,12128,53983,Shipped,2023-06-22 13:14:58 UTC,2023-06-23 15:39:00 UTC,,,41.25
20363,14022,11125,12128,54964,Shipped,2024-04-03 05:44:16 UTC,2024-04-01 23:11:00 UTC,,,41.25
20770,14309,11370,12128,56069,Shipped,2022-03-03 01:59:28 UTC,2022-03-05 18:03:00 UTC,,,41.25
