order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item
33674,26913,Shipped,F,2023-06-04 18:48:00 UTC,,2023-06-06 02:53:00 UTC,,3
33684,26925,Shipped,F,2024-04-12 04:31:00 UTC,,2024-04-13 09:47:00 UTC,,2
33685,26927,Shipped,F,2021-11-19 18:47:00 UTC,,2021-11-20 16:26:00 UTC,,1
33698,26937,Shipped,F,2023-08-17 02:08:00 UTC,,2023-08-17 08:22:00 UTC,,4
33712,26949,Shipped,F,2023-12-18 11:06:00 UTC,,2023-12-19 00:07:00 UTC,,2
33714,26950,Shipped,F,2022-11-28 17:06:00 UTC,,2022-11-28 20:41:00 UTC,,1
33721,26957,Shipped,F,2021-07-14 00:27:00 UTC,,2021-07-15 01:54:00 UTC,,1
33734,26964,Shipped,F,2020-09-23 18:02:00 UTC,,2020-09-26 00:09:00 UTC,,2
33735,26964,Shipped,F,2021-10-02 18:02:00 UTC,,2021-10-04 19:44:00 UTC,,1
33743,26970,Shipped,F,2022-08-18 11:54:00 UTC,,2022-08-19 05:03:00 UTC,,4
33754,26984,Shipped,F,2022-01-26 09:47:00 UTC,,2022-01-28 18:52:00 UTC,,1
33761,26990,Shipped,F,2023-06-27 10:18:00 UTC,,2023-06-28 01:38:00 UTC,,1
33763,26990,Shipped,F,2022-12-26 10:18:00 UTC,,2022-12-28 05:27:00 UTC,,4
33775,27000,Shipped,F,2023-12-28 04:59:00 UTC,,2023-12-30 18:45:00 UTC,,1
33779,27005,Shipped,F,2024-03-17 15:14:00 UTC,,2024-03-19 15:14:00 UTC,,1
33784,27010,Shipped,F,2024-03-11 18:00:00 UTC,,2024-03-14 14:49:00 UTC,,1
33786,27011,Shipped,F,2024-05-03 02:31:00 UTC,,2024-05-03 22:50:00 UTC,,4
33787,27013,Shipped,F,2022-03-21 03:47:00 UTC,,2022-03-22 13:02:00 UTC,,4
33788,27014,Shipped,F,2023-06-09 08:46:00 UTC,,2023-06-11 14:11:00 UTC,,1
33789,27014,Shipped,F,2023-08-29 08:46:00 UTC,,2023-08-30 02:57:00 UTC,,2
33812,27036,Shipped,F,2024-01-06 11:42:00 UTC,,2024-01-06 21:30:00 UTC,,1
33815,27041,Shipped,F,2019-11-06 02:30:00 UTC,,2019-11-07 15:53:00 UTC,,1
33817,27042,Shipped,F,2022-06-26 09:04:00 UTC,,2022-06-28 09:31:00 UTC,,3
33838,27059,Shipped,F,2021-07-30 06:07:00 UTC,,2021-08-02 05:44:00 UTC,,1
33844,27063,Shipped,F,2023-01-11 11:01:00 UTC,,2023-01-12 20:38:00 UTC,,1
33845,27064,Shipped,F,2024-03-07 14:01:00 UTC,,2024-03-10 07:46:00 UTC,,1
33854,27067,Shipped,F,2023-12-05 09:03:00 UTC,,2023-12-08 02:29:00 UTC,,1
33862,27073,Shipped,F,2024-02-21 00:27:00 UTC,,2024-02-22 01:27:00 UTC,,1
33864,27074,Shipped,F,2020-12-07 14:31:00 UTC,,2020-12-10 05:00:00 UTC,,1
33866,27075,Shipped,F,2022-04-27 13:38:00 UTC,,2022-04-28 18:39:00 UTC,,1
33887,27091,Shipped,F,2022-12-18 00:49:00 UTC,,2022-12-20 11:28:00 UTC,,1
33889,27091,Shipped,F,2023-10-19 00:49:00 UTC,,2023-10-20 09:27:00 UTC,,1
33890,27091,Shipped,F,2020-12-15 00:49:00 UTC,,2020-12-15 18:25:00 UTC,,2
33905,27104,Shipped,F,2022-03-27 06:37:00 UTC,,2022-03-29 04:06:00 UTC,,4
33914,27108,Shipped,F,2023-01-02 08:33:00 UTC,,2023-01-03 05:07:00 UTC,,1
33917,27112,Shipped,F,2022-04-21 14:39:00 UTC,,2022-04-22 20:07:00 UTC,,2
33927,27118,Shipped,F,2023-01-31 13:00:00 UTC,,2023-02-02 07:44:00 UTC,,2
33930,27121,Shipped,F,2024-02-03 03:54:00 UTC,,2024-02-03 19:04:00 UTC,,1
33931,27122,Shipped,F,2022-10-29 10:15:00 UTC,,2022-10-30 21:02:00 UTC,,2
33933,27122,Shipped,F,2021-10-23 10:15:00 UTC,,2021-10-26 07:10:00 UTC,,1
33934,27122,Shipped,F,2019-11-02 10:15:00 UTC,,2019-11-05 07:28:00 UTC,,1
33942,27129,Shipped,F,2020-10-17 05:38:00 UTC,,2020-10-18 00:32:00 UTC,,1
33948,27135,Shipped,F,2022-03-16 04:27:00 UTC,,2022-03-16 05:04:00 UTC,,2
33960,27146,Shipped,F,2021-12-25 09:32:00 UTC,,2021-12-25 22:10:00 UTC,,1
33972,27155,Shipped,F,2021-02-17 16:49:00 UTC,,2021-02-19 05:32:00 UTC,,1
33975,27156,Shipped,F,2021-09-17 11:31:00 UTC,,2021-09-19 12:38:00 UTC,,4
33976,27156,Shipped,F,2021-03-26 11:31:00 UTC,,2021-03-28 02:44:00 UTC,,3
33977,27157,Shipped,F,2021-10-30 08:42:00 UTC,,2021-10-31 07:09:00 UTC,,1
33979,27159,Shipped,F,2024-05-02 10:33:00 UTC,,2024-05-03 19:20:00 UTC,,1
33989,27166,Shipped,F,2024-04-16 11:14:00 UTC,,2024-04-17 19:50:00 UTC,,1
34001,27175,Shipped,F,2022-11-13 09:41:00 UTC,,2022-11-14 10:08:00 UTC,,1
34009,27180,Shipped,F,2024-01-23 14:51:00 UTC,,2024-01-24 23:09:00 UTC,,1
34014,27185,Shipped,F,2023-12-06 03:45:00 UTC,,2023-12-08 03:46:00 UTC,,2
34017,27186,Shipped,F,2021-03-28 17:39:00 UTC,,2021-03-28 22:41:00 UTC,,1
34023,27194,Shipped,F,2022-05-14 10:23:00 UTC,,2022-05-15 03:51:00 UTC,,1
34031,27203,Shipped,F,2022-05-03 02:28:00 UTC,,2022-05-03 09:42:00 UTC,,1
34041,27213,Shipped,F,2024-05-09 03:08:59.96124 UTC,,2024-05-11 07:46:59.96124 UTC,,1
34043,27213,Shipped,F,2024-05-09 03:08:59.96124 UTC,,2024-05-09 15:26:59.96124 UTC,,1
34049,27224,Shipped,F,2022-02-06 13:55:00 UTC,,2022-02-06 23:20:00 UTC,,2
34061,27233,Shipped,F,2024-01-31 09:02:00 UTC,,2024-02-02 11:21:00 UTC,,2
34064,27236,Shipped,F,2020-03-03 07:16:00 UTC,,2020-03-04 01:41:00 UTC,,1
34065,27238,Shipped,F,2023-12-10 01:18:00 UTC,,2023-12-12 10:14:00 UTC,,1
34081,27247,Shipped,F,2023-03-19 13:53:00 UTC,,2023-03-20 16:40:00 UTC,,1
34085,27249,Shipped,F,2024-05-03 03:03:00 UTC,,2024-05-03 08:45:00 UTC,,4
34086,27249,Shipped,F,2023-01-23 03:03:00 UTC,,2023-01-23 12:40:00 UTC,,2
34093,27253,Shipped,F,2023-09-29 11:50:00 UTC,,2023-09-29 13:28:00 UTC,,2
34095,27254,Shipped,F,2020-09-03 15:17:00 UTC,,2020-09-06 06:09:00 UTC,,1
34106,27265,Shipped,F,2023-01-03 12:08:00 UTC,,2023-01-03 21:49:00 UTC,,2
34114,27271,Shipped,F,2021-07-11 13:06:00 UTC,,2021-07-13 04:56:00 UTC,,1
34133,27291,Shipped,F,2023-05-18 17:34:00 UTC,,2023-05-19 05:20:00 UTC,,1
34134,27292,Shipped,F,2024-04-05 17:19:00 UTC,,2024-04-06 04:31:00 UTC,,2
34135,27293,Shipped,F,2024-02-05 01:57:00 UTC,,2024-02-05 13:29:00 UTC,,2
34136,27293,Shipped,F,2023-10-06 01:57:00 UTC,,2023-10-06 02:12:00 UTC,,1
34137,27294,Shipped,F,2022-09-21 03:56:00 UTC,,2022-09-22 05:38:00 UTC,,1
34138,27295,Shipped,F,2021-12-04 10:48:00 UTC,,2021-12-06 02:20:00 UTC,,1
34143,27301,Shipped,F,2023-03-31 15:02:00 UTC,,2023-04-01 10:34:00 UTC,,1
34146,27303,Shipped,F,2023-05-10 15:45:00 UTC,,2023-05-12 16:53:00 UTC,,1
34148,27307,Shipped,F,2023-10-20 01:56:00 UTC,,2023-10-21 13:58:00 UTC,,1
34158,27314,Shipped,F,2023-06-28 12:57:00 UTC,,2023-07-01 10:19:00 UTC,,2
34167,27318,Shipped,F,2022-12-02 07:46:00 UTC,,2022-12-03 10:58:00 UTC,,1
34168,27318,Shipped,F,2021-05-10 07:46:00 UTC,,2021-05-10 09:37:00 UTC,,1
34181,27330,Shipped,F,2024-02-02 07:06:00 UTC,,2024-02-03 08:40:00 UTC,,3
34187,27335,Shipped,F,2022-06-04 14:25:00 UTC,,2022-06-06 20:40:00 UTC,,1
34198,27343,Shipped,F,2024-03-30 18:35:00 UTC,,2024-04-01 02:12:00 UTC,,1
34201,27344,Shipped,F,2022-07-02 04:03:00 UTC,,2022-07-02 06:14:00 UTC,,1
34210,27351,Shipped,F,2019-12-03 13:33:00 UTC,,2019-12-03 18:41:00 UTC,,1
34211,27351,Shipped,F,2023-12-25 13:33:00 UTC,,2023-12-28 03:31:00 UTC,,1
34223,27363,Shipped,F,2024-02-07 15:48:00 UTC,,2024-02-10 05:01:00 UTC,,1
34226,27366,Shipped,F,2020-11-29 18:45:00 UTC,,2020-12-01 15:00:00 UTC,,1
34248,27387,Shipped,F,2023-07-22 12:11:00 UTC,,2023-07-24 23:23:00 UTC,,2
34253,27389,Shipped,F,2023-07-21 14:22:00 UTC,,2023-07-23 03:36:00 UTC,,1
34258,27394,Shipped,F,2024-05-05 06:26:00 UTC,,2024-05-06 09:30:00 UTC,,4
34272,27400,Shipped,F,2024-04-22 16:27:00 UTC,,2024-04-24 21:43:00 UTC,,4
34273,27400,Shipped,F,2023-01-31 16:27:00 UTC,,2023-02-03 04:46:00 UTC,,1
34280,27403,Shipped,F,2022-08-11 18:08:00 UTC,,2022-08-12 18:49:00 UTC,,3
34281,27403,Shipped,F,2023-01-19 18:08:00 UTC,,2023-01-22 14:49:00 UTC,,1
34282,27403,Shipped,F,2022-09-09 18:08:00 UTC,,2022-09-09 18:22:00 UTC,,3
34284,27404,Shipped,F,2024-01-03 06:08:00 UTC,,2024-01-03 16:32:00 UTC,,1
34286,27407,Shipped,F,2024-05-02 09:19:00 UTC,,2024-05-03 05:56:00 UTC,,2
34289,27411,Shipped,F,2024-03-14 13:44:00 UTC,,2024-03-14 21:36:00 UTC,,2
34290,27411,Shipped,F,2023-02-13 13:44:00 UTC,,2023-02-15 04:20:00 UTC,,1
34302,27423,Shipped,F,2020-10-06 12:53:00 UTC,,2020-10-08 14:32:00 UTC,,1
34303,27423,Shipped,F,2023-08-17 12:53:00 UTC,,2023-08-18 01:46:00 UTC,,1
34307,27426,Shipped,F,2022-03-02 05:25:00 UTC,,2022-03-04 05:41:00 UTC,,1
34310,27428,Shipped,F,2022-08-03 09:55:00 UTC,,2022-08-05 13:51:00 UTC,,1
34311,27431,Shipped,F,2024-04-05 10:22:00 UTC,,2024-04-07 23:07:00 UTC,,1
34312,27432,Shipped,F,2022-08-01 10:36:00 UTC,,2022-08-04 10:17:00 UTC,,1
34318,27438,Shipped,F,2022-10-06 01:29:00 UTC,,2022-10-06 20:46:00 UTC,,1
34330,27445,Shipped,F,2023-10-30 18:58:00 UTC,,2023-11-02 12:15:00 UTC,,3
34333,27449,Shipped,F,2023-08-11 12:55:00 UTC,,2023-08-12 12:02:00 UTC,,1
34340,27454,Shipped,F,2023-07-08 17:10:00 UTC,,2023-07-09 14:51:00 UTC,,1
34363,27468,Shipped,F,2024-05-06 15:03:00 UTC,,2024-05-09 06:44:00 UTC,,2
34364,27468,Shipped,F,2024-05-07 15:03:00 UTC,,2024-05-09 10:43:00 UTC,,1
34373,27478,Shipped,F,2021-01-27 03:12:00 UTC,,2021-01-27 07:06:00 UTC,,1
34387,27488,Shipped,F,2023-12-15 02:47:00 UTC,,2023-12-17 12:38:00 UTC,,1
34388,27489,Shipped,F,2024-02-04 10:53:00 UTC,,2024-02-07 00:58:00 UTC,,1
34390,27492,Shipped,F,2021-09-29 07:15:00 UTC,,2021-10-01 13:20:00 UTC,,1
34400,27500,Shipped,F,2022-11-24 02:28:00 UTC,,2022-11-25 01:32:00 UTC,,1
34403,27503,Shipped,F,2024-04-20 09:07:00 UTC,,2024-04-20 09:48:00 UTC,,1
34404,27506,Shipped,F,2022-11-27 01:02:00 UTC,,2022-11-29 03:57:00 UTC,,1
34406,27510,Shipped,F,2024-05-05 14:15:07.57047 UTC,,2024-05-06 15:16:07.57047 UTC,,1
34417,27517,Shipped,F,2024-01-06 16:52:00 UTC,,2024-01-09 02:01:00 UTC,,1
34436,27538,Shipped,F,2023-11-21 02:24:00 UTC,,2023-11-21 12:14:00 UTC,,1
34445,27547,Shipped,F,2019-12-27 17:42:00 UTC,,2019-12-27 21:27:00 UTC,,1
34455,27554,Shipped,F,2022-09-17 11:29:00 UTC,,2022-09-18 21:09:00 UTC,,1
34457,27554,Shipped,F,2022-10-22 11:29:00 UTC,,2022-10-24 05:19:00 UTC,,1
34466,27562,Shipped,F,2024-04-12 07:31:00 UTC,,2024-04-13 10:36:00 UTC,,2
34485,27578,Shipped,F,2023-11-05 11:35:00 UTC,,2023-11-06 23:19:00 UTC,,1
34498,27588,Shipped,F,2023-11-08 15:17:00 UTC,,2023-11-09 03:10:00 UTC,,1
34506,27594,Shipped,F,2023-10-16 00:06:00 UTC,,2023-10-18 10:15:00 UTC,,1
34516,27605,Shipped,F,2022-02-04 18:47:00 UTC,,2022-02-05 06:58:00 UTC,,1
34520,27608,Shipped,F,2023-12-22 01:24:00 UTC,,2023-12-22 18:10:00 UTC,,1
34521,27608,Shipped,F,2024-01-12 01:24:00 UTC,,2024-01-12 15:31:00 UTC,,2
34534,27614,Shipped,F,2019-09-16 08:24:00 UTC,,2019-09-17 09:59:00 UTC,,2
34538,27620,Shipped,F,2024-03-23 16:33:00 UTC,,2024-03-24 07:05:00 UTC,,1
34547,27630,Shipped,F,2024-02-26 11:25:00 UTC,,2024-02-27 00:29:00 UTC,,1
34549,27630,Shipped,F,2021-10-31 11:25:00 UTC,,2021-11-02 07:54:00 UTC,,1
34552,27633,Shipped,F,2023-04-07 11:13:00 UTC,,2023-04-07 22:09:00 UTC,,2
34555,27635,Shipped,F,2023-12-19 06:12:00 UTC,,2023-12-19 07:41:00 UTC,,1
34558,27635,Shipped,F,2024-02-24 06:12:00 UTC,,2024-02-24 20:04:00 UTC,,3
34559,27636,Shipped,F,2023-09-08 02:10:00 UTC,,2023-09-08 18:50:00 UTC,,2
34568,27641,Shipped,F,2023-01-23 18:34:00 UTC,,2023-01-26 00:27:00 UTC,,1
34587,27659,Shipped,F,2024-04-05 09:10:00 UTC,,2024-04-07 00:05:00 UTC,,1
34593,27661,Shipped,F,2023-05-18 04:57:00 UTC,,2023-05-18 05:34:00 UTC,,2
34598,27666,Shipped,F,2023-03-07 15:51:00 UTC,,2023-03-10 12:04:00 UTC,,1
34602,27670,Shipped,F,2023-12-01 15:45:00 UTC,,2023-12-03 04:41:00 UTC,,1
34616,27680,Shipped,F,2023-04-23 03:26:00 UTC,,2023-04-24 01:18:00 UTC,,1
34622,27685,Shipped,F,2022-05-11 01:11:00 UTC,,2022-05-11 16:40:00 UTC,,4
34623,27686,Shipped,F,2024-04-10 18:04:00 UTC,,2024-04-12 13:06:00 UTC,,1
34627,27689,Shipped,F,2020-02-04 04:32:00 UTC,,2020-02-06 01:32:00 UTC,,2
34671,27721,Shipped,F,2022-05-26 14:23:00 UTC,,2022-05-27 23:54:00 UTC,,2
34699,27746,Shipped,F,2022-08-07 04:45:00 UTC,,2022-08-08 09:29:00 UTC,,1
34704,27754,Shipped,F,2023-04-09 06:29:00 UTC,,2023-04-11 10:14:00 UTC,,1
34705,27754,Shipped,F,2022-10-10 06:29:00 UTC,,2022-10-11 12:47:00 UTC,,1
34715,27761,Shipped,F,2024-04-26 12:18:00 UTC,,2024-04-29 05:00:00 UTC,,2
34716,27761,Shipped,F,2022-03-28 12:18:00 UTC,,2022-03-29 06:28:00 UTC,,1
34718,27761,Shipped,F,2023-04-15 12:18:00 UTC,,2023-04-17 16:08:00 UTC,,1
34719,27762,Shipped,F,2022-01-27 16:26:00 UTC,,2022-01-30 04:50:00 UTC,,2
34721,27763,Shipped,F,2024-04-15 02:58:00 UTC,,2024-04-17 05:11:00 UTC,,1
34724,27765,Shipped,F,2022-11-03 13:55:00 UTC,,2022-11-04 00:49:00 UTC,,1
34733,27775,Shipped,F,2022-06-02 17:43:00 UTC,,2022-06-02 22:58:00 UTC,,1
34739,27779,Shipped,F,2023-01-07 16:59:00 UTC,,2023-01-09 00:18:00 UTC,,1
34760,27798,Shipped,F,2023-10-22 16:34:00 UTC,,2023-10-25 04:04:00 UTC,,4
34762,27800,Shipped,F,2023-05-25 06:41:00 UTC,,2023-05-25 18:13:00 UTC,,2
34769,27808,Shipped,F,2023-12-01 03:28:00 UTC,,2023-12-01 12:18:00 UTC,,2
34770,27808,Shipped,F,2024-01-01 03:28:00 UTC,,2024-01-01 14:03:00 UTC,,2
34780,27814,Shipped,F,2024-04-23 14:01:00 UTC,,2024-04-24 01:15:00 UTC,,3
34788,27818,Shipped,F,2019-07-08 13:55:00 UTC,,2019-07-11 11:19:00 UTC,,1
34790,27820,Shipped,F,2024-04-20 05:30:00 UTC,,2024-04-20 11:32:00 UTC,,1
34791,27820,Shipped,F,2024-03-04 05:30:00 UTC,,2024-03-05 21:45:00 UTC,,1
34792,27820,Shipped,F,2024-04-03 05:30:00 UTC,,2024-04-03 09:47:00 UTC,,1
34797,27823,Shipped,F,2023-05-07 06:34:00 UTC,,2023-05-09 09:02:00 UTC,,1
34810,27832,Shipped,F,2022-04-16 15:27:00 UTC,,2022-04-16 20:44:00 UTC,,2
34813,27833,Shipped,F,2022-11-24 10:52:00 UTC,,2022-11-24 22:32:00 UTC,,1
34829,27853,Shipped,F,2021-03-06 03:30:00 UTC,,2021-03-08 04:03:00 UTC,,1
34832,27856,Shipped,F,2024-01-20 02:58:00 UTC,,2024-01-22 15:17:00 UTC,,1
34860,27875,Shipped,F,2019-09-04 04:08:00 UTC,,2019-09-05 23:26:00 UTC,,1
34878,27890,Shipped,F,2023-04-01 13:21:00 UTC,,2023-04-04 08:03:00 UTC,,1
34881,27893,Shipped,F,2022-11-28 00:07:00 UTC,,2022-11-28 05:46:00 UTC,,1
34898,27908,Shipped,F,2023-11-10 09:48:00 UTC,,2023-11-12 15:57:00 UTC,,2
34901,27909,Shipped,F,2022-08-11 01:13:00 UTC,,2022-08-13 06:32:00 UTC,,2
34902,27909,Shipped,F,2023-11-19 01:13:00 UTC,,2023-11-21 06:50:00 UTC,,2
34906,27916,Shipped,F,2024-01-29 02:13:00 UTC,,2024-01-31 13:39:00 UTC,,1
34908,27916,Shipped,F,2024-02-09 02:13:00 UTC,,2024-02-11 12:49:00 UTC,,2
34931,27932,Shipped,F,2023-11-08 02:36:00 UTC,,2023-11-10 14:08:00 UTC,,1
34939,27940,Shipped,F,2022-03-11 04:05:00 UTC,,2022-03-11 19:42:00 UTC,,1
34941,27941,Shipped,F,2023-10-25 01:29:00 UTC,,2023-10-28 00:16:00 UTC,,1
34966,27958,Shipped,F,2024-05-09 11:43:19.052317 UTC,,2024-05-10 15:40:19.052317 UTC,,2
34976,27967,Shipped,F,2023-07-19 17:12:00 UTC,,2023-07-20 20:12:00 UTC,,4
34978,27969,Shipped,F,2024-02-22 03:43:00 UTC,,2024-02-23 22:45:00 UTC,,1
34994,27980,Shipped,F,2023-05-25 09:25:00 UTC,,2023-05-25 22:23:00 UTC,,1
34996,27983,Shipped,F,2023-12-22 10:54:00 UTC,,2023-12-23 15:37:00 UTC,,1
35022,28003,Shipped,F,2023-12-30 04:31:00 UTC,,2024-01-01 02:25:00 UTC,,1
35023,28004,Shipped,F,2024-01-29 06:26:00 UTC,,2024-01-30 06:40:00 UTC,,1
35032,28014,Shipped,F,2021-12-07 14:06:00 UTC,,2021-12-08 06:56:00 UTC,,1
35049,28030,Shipped,F,2024-04-30 08:17:00 UTC,,2024-05-02 18:58:00 UTC,,1
35050,28030,Shipped,F,2024-05-02 08:17:00 UTC,,2024-05-03 17:05:00 UTC,,2
35053,28034,Shipped,F,2022-12-24 12:22:00 UTC,,2022-12-24 13:50:00 UTC,,4
35059,28039,Shipped,F,2021-07-29 17:07:00 UTC,,2021-07-31 02:47:00 UTC,,1
35072,28052,Shipped,F,2020-11-21 03:04:00 UTC,,2020-11-23 20:38:00 UTC,,2
35073,28053,Shipped,F,2023-07-10 13:31:00 UTC,,2023-07-13 09:33:00 UTC,,3
35077,28057,Shipped,F,2022-02-26 01:34:00 UTC,,2022-02-26 09:03:00 UTC,,1
35078,28057,Shipped,F,2022-09-13 01:34:00 UTC,,2022-09-13 04:18:00 UTC,,1
35079,28058,Shipped,F,2023-09-27 07:21:00 UTC,,2023-09-28 14:18:00 UTC,,1
35085,28064,Shipped,F,2024-01-17 14:43:00 UTC,,2024-01-18 08:02:00 UTC,,1
35090,28067,Shipped,F,2024-04-22 04:31:00 UTC,,2024-04-24 01:47:00 UTC,,4
35094,28069,Shipped,F,2023-01-14 17:40:00 UTC,,2023-01-17 12:46:00 UTC,,1
35095,28069,Shipped,F,2022-12-14 17:40:00 UTC,,2022-12-15 15:23:00 UTC,,1
35100,28075,Shipped,F,2022-09-21 17:09:00 UTC,,2022-09-22 22:33:00 UTC,,1
35107,28081,Shipped,F,2020-09-10 04:40:00 UTC,,2020-09-12 16:06:00 UTC,,1
35119,28091,Shipped,F,2022-05-09 17:54:00 UTC,,2022-05-11 04:40:00 UTC,,1
35130,28102,Shipped,F,2020-11-21 08:51:00 UTC,,2020-11-23 20:03:00 UTC,,1
35136,28107,Shipped,F,2020-09-02 09:07:00 UTC,,2020-09-05 05:03:00 UTC,,1
35141,28110,Shipped,F,2020-09-05 03:24:00 UTC,,2020-09-07 03:52:00 UTC,,2
35142,28111,Shipped,F,2023-12-16 13:49:00 UTC,,2023-12-18 19:05:00 UTC,,2
35159,28127,Shipped,F,2023-11-29 16:40:00 UTC,,2023-12-01 06:09:00 UTC,,1
35160,28127,Shipped,F,2024-05-05 16:40:00 UTC,,2024-05-08 01:17:00 UTC,,1
35161,28127,Shipped,F,2024-04-02 16:40:00 UTC,,2024-04-04 19:47:00 UTC,,3
35169,28131,Shipped,F,2024-05-07 13:04:23.457625 UTC,,2024-05-10 11:47:23.457625 UTC,,4
35171,28133,Shipped,F,2023-11-12 06:44:00 UTC,,2023-11-12 20:49:00 UTC,,1
35174,28137,Shipped,F,2024-03-05 01:38:00 UTC,,2024-03-07 13:25:00 UTC,,1
35178,28140,Shipped,F,2023-08-07 00:51:00 UTC,,2023-08-08 03:12:00 UTC,,2
35180,28143,Shipped,F,2022-01-16 15:26:00 UTC,,2022-01-16 15:54:00 UTC,,2
35186,28145,Shipped,F,2024-04-30 17:12:00 UTC,,2024-05-02 17:02:00 UTC,,1
35191,28148,Shipped,F,2022-12-22 05:58:00 UTC,,2022-12-24 08:06:00 UTC,,1
35192,28148,Shipped,F,2021-10-30 05:58:00 UTC,,2021-10-31 17:39:00 UTC,,1
35201,28155,Shipped,F,2021-12-19 11:52:00 UTC,,2021-12-21 16:11:00 UTC,,2
35213,28165,Shipped,F,2021-06-27 15:07:00 UTC,,2021-06-30 05:30:00 UTC,,2
35221,28171,Shipped,F,2023-04-17 10:57:00 UTC,,2023-04-19 03:05:00 UTC,,1
35222,28171,Shipped,F,2022-10-01 10:57:00 UTC,,2022-10-02 00:19:00 UTC,,1
35230,28177,Shipped,F,2022-05-19 01:04:00 UTC,,2022-05-20 18:40:00 UTC,,2
35236,28180,Shipped,F,2023-11-12 04:38:00 UTC,,2023-11-14 16:30:00 UTC,,2
35238,28181,Shipped,F,2024-03-09 08:32:00 UTC,,2024-03-12 08:20:00 UTC,,1
35240,28181,Shipped,F,2023-11-03 08:32:00 UTC,,2023-11-04 09:47:00 UTC,,1
35248,28189,Shipped,F,2021-05-11 16:02:00 UTC,,2021-05-13 05:37:00 UTC,,1
35257,28200,Shipped,F,2023-09-18 10:37:00 UTC,,2023-09-20 07:55:00 UTC,,1
35259,28201,Shipped,F,2023-10-08 13:37:00 UTC,,2023-10-09 10:20:00 UTC,,1
35276,28213,Shipped,F,2022-09-15 07:41:00 UTC,,2022-09-15 17:16:00 UTC,,2
35278,28215,Shipped,F,2023-10-19 06:19:00 UTC,,2023-10-19 08:34:00 UTC,,1
35283,28220,Shipped,F,2023-09-20 11:47:00 UTC,,2023-09-22 00:43:00 UTC,,1
35284,28220,Shipped,F,2023-01-01 11:47:00 UTC,,2023-01-04 05:33:00 UTC,,1
35294,28230,Shipped,F,2022-09-12 08:18:00 UTC,,2022-09-12 22:23:00 UTC,,2
35299,28234,Shipped,F,2023-12-05 06:41:00 UTC,,2023-12-05 23:36:00 UTC,,2
35302,28237,Shipped,F,2021-07-28 02:10:00 UTC,,2021-07-28 07:11:00 UTC,,2
35314,28250,Shipped,F,2024-02-21 06:29:00 UTC,,2024-02-22 09:14:00 UTC,,1
35324,28257,Shipped,F,2021-05-15 16:31:00 UTC,,2021-05-16 19:12:00 UTC,,3
35326,28258,Shipped,F,2023-09-10 11:39:00 UTC,,2023-09-12 08:52:00 UTC,,1
35328,28260,Shipped,F,2023-04-21 09:02:00 UTC,,2023-04-22 17:27:00 UTC,,1
35334,28262,Shipped,F,2023-09-01 06:32:00 UTC,,2023-09-03 17:40:00 UTC,,1
35335,28263,Shipped,F,2022-11-16 18:02:00 UTC,,2022-11-18 08:33:00 UTC,,1
35339,28266,Shipped,F,2022-08-12 13:57:00 UTC,,2022-08-13 13:01:00 UTC,,1
35342,28266,Shipped,F,2024-01-03 13:57:00 UTC,,2024-01-04 11:29:00 UTC,,1
35344,28268,Shipped,F,2022-01-16 06:54:00 UTC,,2022-01-18 05:04:00 UTC,,1
35353,28272,Shipped,F,2019-05-03 03:13:00 UTC,,2019-05-03 23:27:00 UTC,,1
35398,28305,Shipped,F,2023-07-22 15:22:00 UTC,,2023-07-24 20:54:00 UTC,,1
35413,28315,Shipped,F,2024-02-04 00:19:00 UTC,,2024-02-04 13:48:00 UTC,,1
35414,28316,Shipped,F,2024-04-23 16:15:00 UTC,,2024-04-25 16:09:00 UTC,,2
35421,28323,Shipped,F,2023-09-26 05:03:00 UTC,,2023-09-27 16:32:00 UTC,,2
35427,28329,Shipped,F,2024-01-03 04:15:00 UTC,,2024-01-05 13:01:00 UTC,,1
35456,28350,Shipped,F,2023-06-30 12:19:00 UTC,,2023-06-30 13:43:00 UTC,,1
35461,28354,Shipped,F,2024-04-17 05:39:00 UTC,,2024-04-20 03:01:00 UTC,,1
35465,28357,Shipped,F,2023-07-27 05:01:00 UTC,,2023-07-27 16:22:00 UTC,,1
35467,28360,Shipped,F,2024-04-15 16:27:00 UTC,,2024-04-16 01:34:00 UTC,,1
35471,28361,Shipped,F,2024-05-04 18:21:00 UTC,,2024-05-05 18:47:00 UTC,,1
35472,28361,Shipped,F,2024-03-13 18:21:00 UTC,,2024-03-13 19:32:00 UTC,,1
35475,28363,Shipped,F,2024-05-01 02:39:00 UTC,,2024-05-01 23:11:00 UTC,,1
35481,28367,Shipped,F,2022-03-12 04:51:00 UTC,,2022-03-12 21:10:00 UTC,,1
35484,28369,Shipped,F,2023-12-24 09:25:00 UTC,,2023-12-25 11:20:00 UTC,,1
35493,28376,Shipped,F,2023-03-29 15:21:00 UTC,,2023-04-01 05:46:00 UTC,,1
35494,28378,Shipped,F,2023-01-21 18:13:00 UTC,,2023-01-23 20:52:00 UTC,,1
35509,28389,Shipped,F,2024-05-05 07:04:00 UTC,,2024-05-05 22:48:00 UTC,,1
35519,28397,Shipped,F,2023-12-28 18:08:00 UTC,,2023-12-29 18:34:00 UTC,,1
35524,28399,Shipped,F,2023-10-26 04:12:00 UTC,,2023-10-27 23:33:00 UTC,,1
